Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
maka1316	GB050	nan	1.0	n	There is a distinction between human vs.non-human which determines choice of numerals, but we do not consider it to be noun class/gender here.	nan	nan	nan
maka1316	GB051	Is sex a relevant category in any noun class/gender system?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
maka1316	GB052	Is shape a relevant category in any noun class/gender system?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
maka1316	GB053	Is animacy (without reference to sex) a relevant category in any noun class/gender system?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
maka1316	GB054	Is plant status a relevant category in any noun class/gender system?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
maka1316	GB055	Does the language only have a gender distinction in 3rd person pronouns?	?	Not known		nan	0:n	nan
maka1316	GB056	Is there concord within the NP, i.e. agreement of elements within the NP with the noun class of a noun?	?	Not known		nan	1:y;0:n	nan
maka1316	GB057	nan	3.0	y		nan	nan	nan
maka1316	GB058	nan	2.0	n		nan	nan	nan
maka1316	GB059	nan	3.0	n		nan	nan	nan
maka1316	GB060	nan	1.0	n		nan	nan	nan
maka1316	GB061	nan	2.0	y		nan	nan	nan
maka1316	GB062	nan	2.0	n		nan	nan	nan
maka1316	GB063	nan	2.0	n		nan	nan	nan
maka1316	GB064	nan	2.0	y		nan	nan	nan
maka1316	GB065	nan	5.0	1		nan	nan	nan
maka1316	GB066	nan	0.0	n		nan	nan	nan
maka1316	GB067	nan	1.0	1		nan	nan	nan
maka1316	GB068	nan	2.0	y		nan	nan	nan
maka1316	GB069	nan	2.0	y		nan	nan	nan
maka1316	GB070	nan	2.0	n		nan	nan	nan
maka1316	GB071	nan	2.0	n		nan	nan	nan
maka1316	GB072	nan	2.0	n		nan	nan	nan
maka1316	GB073	nan	2.0	n		nan	nan	nan
maka1316	GB074	nan	2.0	n		nan	nan	nan
maka1316	GB075	nan	2.0	n		nan	nan	nan
maka1316	GB076	Are there adpositions to mark core NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
maka1316	GB077	Are there adpositions to mark oblique NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
maka1316	GB078	Is there a distinction between locational and directional adpositions?	?	Not known		nan	2:?;1:y;0:n	nan
maka1316	GB079	nan	3.0	y		nan	nan	nan
maka1316	GB080	nan	2.0	y		nan	nan	nan
maka1316	GB081	nan	2.0	n		nan	nan	nan
maka1316	GB082	nan	2.0	n		nan	nan	nan
maka1316	GB083	nan	2.0	n		nan	nan	nan
maka1316	GB084	nan	2.0	n		nan	nan	nan
maka1316	GB085	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	?	Not known		nan	0:n	nan
maka1316	GB086	nan	3.0	n		nan	nan	nan
maka1316	GB087	nan	2.0	n		nan	nan	nan
maka1316	GB088	nan	2.0	n		nan	nan	nan
maka1316	GB089	nan	2.0	n		nan	nan	nan
maka1316	GB090	nan	3.0	n		nan	nan	nan
maka1316	GB091	nan	2.0	n		nan	nan	nan
maka1316	GB092	nan	2.0	n		nan	nan	nan
maka1316	GB093	nan	2.0	n		nan	nan	nan
maka1316	GB094	nan	3.0	n		nan	nan	nan
maka1316	GB095	Are variations in marking strategies of core participants based on TAM distinctions?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned
maka1316	GB096	Are variations in marking strategies of core participants based on verb classes?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned
maka1316	GB097	Are variations in marking strategies of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
maka1316	GB098	Are variations in marking strategies of core participants based on person distinctions?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned
maka1316	GB099	nan	2.0	n		nan	nan	nan
maka1316	GB100	nan	1.0	y		nan	nan	nan
maka1316	GB101	nan	0.0	n		nan	nan	nan
maka1316	GB102	nan	0.0	n		nan	nan	nan
maka1316	GB103	nan	2.0	n		nan	nan	nan
maka1316	GB104	nan	2.0	n		nan	nan	nan
maka1316	GB105	nan	2.0	y		nan	nan	nan
maka1316	GB106	nan	2.0	n		nan	nan	nan
maka1316	GB107	nan	2.0	n		nan	nan	nan
maka1316	GB108	nan	2.0	y		nan	nan	nan
maka1316	GB109	nan	3.0	y	There are a few verbs with suppletive forms for singular and plural subjects: sit, stand, run	Huber To appear section 6.1.	nan	nan
maka1316	GB110	nan	2.0	n		nan	nan	nan
maka1316	GB111	nan	3.0	n		nan	nan	nan
maka1316	GB112	nan	2.0	n		nan	nan	nan
maka1316	GB113	nan	2.0	n		nan	nan	nan
maka1316	GB114	nan	3.0	y	reflexive ni-	Huber To appear	nan	nan
maka1316	GB115	nan	2.0	y	reciprocal ta- 	nan	nan	nan
maka1316	GB116	nan	2.0	n		nan	nan	nan
maka1316	GB117	nan	2.0	n		nan	nan	nan
maka1316	GB118	nan	2.0	y		nan	nan	nan
maka1316	GB119	nan	2.0	y		nan	nan	nan
maka1316	GB120	nan	2.0	y		nan	nan	nan
maka1316	GB121	nan	2.0	n		nan	nan	nan
maka1316	GB122	nan	2.0	y		nan	nan	nan
maka1316	GB123	nan	2.0	y		nan	nan	nan
maka1316	GB124	nan	3.0	y		nan	nan	nan
maka1316	GB125	nan	3.0	y	e'e = 'be here'	nan	nan	nan
maka1316	GB126	nan	2.0	y		nan	nan	nan
maka1316	GB127	nan	3.0	n		nan	nan	nan
maka1316	GB128	nan	1.0	y	The verb gini has a fossilized prefix g.	nan	nan	nan
maka1316	GB129	nan	2.0	n		nan	nan	nan
maka1316	GB130	nan	4.0	1		nan	nan	nan
maka1316	GB131	nan	2.0	n		nan	nan	nan
maka1316	GB132	nan	2.0	n		nan	nan	nan
maka1316	GB133	nan	2.0	y		nan	nan	nan
maka1316	GB134	nan	2.0	y		nan	nan	nan
maka1316	GB135	nan	2.0	y		nan	nan	nan
maka1316	GB136	nan	2.0	y		nan	nan	nan
maka1316	GB137	nan	3.0	n		nan	nan	nan
maka1316	GB138	nan	3.0	y		nan	nan	nan
maka1316	GB139	nan	2.0	y	declarative uses to, noto; prohibitive uses erau	Huber to appear section 3.4, 3.7	nan	nan
maka1316	GB140	nan	3.0	y		nan	nan	nan
maka1316	GB141	nan	3.0	n		nan	nan	nan
maka1316	GB142	nan	3.0	n		nan	nan	nan
maka1316	GB143	nan	0.0	n		nan	nan	nan
maka1316	GB144	nan	0.0	n		nan	nan	nan
maka1316	GB145	nan	1.0	n		nan	nan	nan
maka1316	GB146	nan	3.0	n		nan	nan	nan
maka1316	GB147	nan	2.0	n		nan	nan	nan
maka1316	GB148	nan	2.0	n		nan	nan	nan
maka1316	GB149	nan	2.0	n		nan	nan	nan
maka1316	GB150	nan	2.0	y		nan	nan	nan
maka1316	GB151	nan	2.0	n		nan	nan	nan
maka1316	GB152	nan	3.0	n		nan	nan	nan
maka1316	GB153	nan	0.0	n		nan	nan	nan
maka1316	GB154	nan	0.0	y		nan	nan	nan
maka1316	GB155	nan	2.0	n		nan	nan	nan
maka1316	GB156	nan	2.0	n		nan	nan	nan
maka1316	GB157	nan	3.0	n		nan	nan	nan
maka1316	GB158	nan	2.0	y		nan	nan	nan
maka1316	GB159	nan	3.0	y		nan	nan	nan
maka1316	GB160	nan	2.0	y		nan	nan	nan
maka1316	GB162	nan	0.0	n		nan	nan	nan
maka1316	GB163	How many genders/noun classes are there?	?	Not known		nan	3:?;0:several;1:2;2:n	nan
maka1316	GB165	nan	2.0	n		nan	nan	nan
maka1316	GB166	nan	2.0	n		nan	nan	nan
maka1316	GB167	nan	2.0	n		nan	nan	nan
maka1316	GB168	nan	1.0	n		nan	nan	nan
maka1316	GB169	nan	0.0	n		nan	nan	nan
maka1316	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
maka1316	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
maka1316	GB172	nan	2.0	n		nan	nan	nan
maka1316	GB173	Are noun class and number always marked by a portmanteau morpheme on the noun?	?	Not known		nan	0:n	nan
maka1316	GB174	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	?	Not known		nan	0:n	nan
maka1316	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	?	Not known		nan	0:n	nan
maka1316	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	?	Not known		nan	0:n	nan
maka1316	GB177	nan	3.0	n		nan	nan	nan
maka1316	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	?	Not known		nan	0:n	nan
maka1316	GB179	nan	0.0	n		nan	nan	nan
maka1316	GB181	nan	0.0	n		nan	nan	nan
maka1316	GB182	Is number marking obligatory on animate nouns?	?	Not known		nan	1:?;0:n	nan
maka1316	GB183	Is number marking obligatory on human nouns?	?	Not known		nan	1:?;0:n	nan
maka1316	GB184	nan	2.0	n		nan	nan	nan
maka1316	GB185	nan	2.0	n		nan	nan	nan
maka1316	GB186	nan	2.0	n		nan	nan	nan
maka1316	GB187	nan	2.0	n		nan	nan	nan
maka1316	GB188	nan	2.0	n		nan	nan	nan
maka1316	GB191	nan	0.0	n		nan	nan	nan
maka1316	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
maka1316	GB193	nan	5.0	2		nan	nan	nan
maka1316	GB194	nan	0.0	n		nan	nan	nan
maka1316	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
maka1316	GB196	nan	2.0	n		nan	nan	nan
maka1316	GB197	nan	2.0	n		nan	nan	nan
maka1316	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
maka1316	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
maka1316	GB200	nan	1.0	n		nan	nan	nan
maka1316	GB202	nan	0.0	n		nan	nan	nan
maka1316	GB203	nan	5.0	2		nan	nan	nan
maka1316	GB204	nan	5.0	n	anu eroba, lit. person many/all 'everyone', oma tata'a lit. house every, 'every house'	Huber 2008	nan	nan
maka1316	GB205	Is number marking prohibited on inanimate nouns?	?	Not known		nan	1:?;0:n	nan
maka1316	GB206	Is number marking prohibited on mass nouns?	?	Not known		nan	1:?;0:n	nan
maka1316	GB207	nan	1.0	y	it is optional on all nouns	nan	nan	nan
maka1316	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
maka1316	GB217	nan	0.0	n		nan	nan	nan
maka1316	GB218	nan	1.0	y		nan	nan	nan
maka1316	GB219	nan	0.0	n		nan	nan	nan
maka1316	GB220	nan	0.0	n		nan	nan	nan
maka1316	GB221	nan	0.0	n		nan	nan	nan
maka1316	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
maka1316	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
maka1316	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
maka1316	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
maka1316	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
maka1316	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
maka1316	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
maka1316	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
maka1316	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
maka1316	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
maka1316	GB249	nan	0.0	n		nan	nan	nan
maka1316	GB250	nan	3.0	n		nan	nan	nan
maka1316	GB251	nan	1.0	n		nan	nan	nan
maka1316	GB252	nan	3.0	n		nan	nan	nan
maka1316	GB253	nan	3.0	n		nan	nan	nan
maka1316	GB254	nan	2.0	y		nan	nan	nan
maka1316	GB255	nan	2.0	n		nan	nan	nan
maka1316	GB256	nan	2.0	n		nan	nan	nan
maka1316	GB257	nan	2.0	y		nan	nan	nan
maka1316	GB258	nan	0.0	y		nan	nan	nan
maka1316	GB259	nan	3.0	y		nan	nan	nan
maka1316	GB260	nan	2.0	n		nan	nan	nan
maka1316	GB261	nan	1.0	y		nan	nan	nan
maka1316	GB262	nan	2.0	n		nan	nan	nan
maka1316	GB263	nan	2.0	y		nan	nan	nan
maka1316	GB264	nan	2.0	n		nan	nan	nan
maka1316	GB265	nan	3.0	n		nan	nan	nan
maka1316	GB266	nan	2.0	n		nan	nan	nan
maka1316	GB267	nan	0.0	n		nan	nan	nan
maka1316	GB268	nan	0.0	n		nan	nan	nan
maka1316	GB269	nan	0.0	n		nan	nan	nan
maka1316	GB270	nan	4.0	n		nan	nan	nan
maka1316	GB271	Are the predicates in the conjoined comparative construction antonyms?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
maka1316	GB272	Do the  predicates in the conjoined comparative construction differ in polarity?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
maka1316	GB273	nan	2.0	n		nan	nan	nan
maka1316	GB274	nan	2.0	y		nan	nan	nan
maka1316	GB275	nan	2.0	n		nan	nan	nan
maka1316	GB276	nan	3.0	y		nan	nan	nan
maka1316	GB277	nan	0.0	n		nan	nan	nan
maka1316	GB278	nan	1.0	n		nan	nan	nan
maka1316	GB279	Is there variation in conflation of core participants based on TAM distinctions?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
maka1316	GB280	Are variation in conflation of core participants based on verb classes?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
maka1316	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
maka1316	GB282	Are variation in conflation of core participants based on person distinctions?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
maka1316	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
maka1316	GB284	nan	0.0	n	However, in a number of verbs, the initial consonant g- in a number of verbs is a remnant of the 3rd person P prefix (section 6.3)	nan	nan	nan
maka1316	GB285	nan	3.0	y		nan	nan	nan
maka1316	GB286	nan	2.0	n		nan	nan	nan
maka1316	GB287	nan	0.0	n		nan	nan	nan
maka1316	GB288	nan	0.0	n		nan	nan	nan
maka1316	GB289	nan	0.0	n		nan	nan	nan
maka1316	GB290	nan	1.0	n		nan	nan	nan
maka1316	GB291	nan	2.0	n		nan	nan	nan
maka1316	GB292	nan	1.0	n		nan	nan	nan
maka1316	GB294	nan	0.0	n		nan	nan	nan
maka1316	GB295	nan	1.0	n		nan	nan	nan
maka1316	GB295	nan	1.0	n		nan	nan	nan
maka1316	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
maka1316	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
maka1316	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
maka1316	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
maka1316	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
maka1316	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
maka1316	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
maka1316	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
maka1316	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
maka1316	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
maka1316	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
maka1316	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
maka1316	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
maka1316	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
maka1316	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
maka1316	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
maka1316	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB332	Are there double-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB333	nan	2.0	y		nan	nan	nan
maka1316	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
maka1316	GB336	nan	2.0	n		nan	nan	nan
maka1316	GB502	nan	0.0	1		nan	nan	nan
maka1316	GB503	Are S and A marked by the same affix/clitic?	?	Not known		nan	0:y;1:n	nan
maka1316	GB508	nan	0.0	n		nan	nan	nan
maka1316	GB509	nan	0.0	y		Huber To appear section 4.2	nan	nan
maka1316	GB510	nan	0.0	y		nan	nan	nan
maka1316	GB511	nan	0.0	y		nan	nan	nan
maka1316	GB512	nan	0.0	y		nan	nan	nan
maka1316	GB514	nan	0.0	n		nan	nan	nan
maka1316	GB515	nan	0.0	n		nan	nan	nan
maka1316	GB516	nan	2.0	0		nan	nan	nan
maka1316	GB517	nan	1.0	n		nan	nan	nan
maka1316	GB518	nan	1.0	n		nan	nan	nan
maka1316	GB519	Is there an opposition between three or more elevation terms in the locational system?	?	Not known		nan	2:?;0:y;1:n	nan
maka1316	GB520	nan	1.0	n		nan	nan	nan
maka1316	GB521	nan	0.0	n		nan	nan	nan
maka1316	R1102	nan	0.0	4		nan	nan	nan
maka1316	R1103	nan	1.0	2		nan	nan	nan
maka1316	R1103a	nan	0.0	n		nan	nan	nan
maka1316	R1103b	nan	0.0	n		nan	nan	nan
maka1316	R1105	nan	0.0	y		nan	nan	nan
maka1316	R1106	nan	0.0	n		nan	nan	nan
maka1316	R1107	nan	0.0	y		nan	nan	nan
maka1316	R1108	nan	1.0	y		nan	nan	nan
maka1316	R1109	nan	0.0	y		nan	nan	nan
maka1316	R1109a	nan	0.0	n		nan	nan	nan
maka1316	R1109b	nan	0.0	n		nan	nan	nan
maka1316	R1110	nan	0.0	n		nan	nan	nan
maka1316	R1111	nan	0.0	y	marginal	nan	nan	nan
maka1316	R1112	nan	0.0	n		nan	nan	nan
maka1316	R1113a	nan	1.0	n		nan	nan	nan
maka1316	R1115	nan	1.0	n		nan	nan	nan
maka1316	R1116	Is there weight-sensitive suprasegmental prominence	?	Not known		nan	0:y;1:n	nan
maka1316	R1117	nan	0.0	y		nan	nan	nan
maka1316	R1118	nan	1.0	n		nan	nan	nan
maka1316	R1202	nan	0.0	y		nan	nan	nan
