Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
keda1252	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
keda1252	GB193	nan	5.0	2		Samely 1991: 76	nan	nan
keda1252	GB194	nan	0.0	n		nan	nan	nan
keda1252	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
keda1252	GB196	nan	2.0	n		nan	nan	nan
keda1252	GB197	nan	2.0	n		nan	nan	nan
keda1252	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
keda1252	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
keda1252	GB200	nan	2.0	?	check	nan	nan	nan
keda1252	GB202	nan	0.0	n		nan	nan	nan
keda1252	GB203	nan	5.0	2	N followed by rai or réiq = all	Samely and Barnes 2013: 557, 567 	nan	nan
keda1252	GB204	nan	2.0	y	di loyo di loyo= 'every day' (di = locative, loyo=day)	Samely and Barnes 2013: 154 	nan	nan
keda1252	GB205	Is number marking prohibited on inanimate nouns?	?	Not known		nan	1:?;0:n	nan
keda1252	GB206	Is number marking prohibited on mass nouns?	?	Not known		nan	1:?;0:n	nan
keda1252	GB207	Is number marking optional on certain (types of) nouns?	?	Not known		nan	2:?;1:y;0:n	nan
keda1252	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
keda1252	GB217	Can plural number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB218	Can plural number be marked by a suffix on the noun?	?	Not known		nan	1:y;0:n	nan
keda1252	GB219	Can plural number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB220	Can plural number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB221	Can plural number be marked by reduplication on the noun?	?	Not known		nan	1:y;0:n	nan
keda1252	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
keda1252	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
keda1252	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
keda1252	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
keda1252	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
keda1252	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
keda1252	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
keda1252	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
keda1252	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
keda1252	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
keda1252	GB249	nan	1.0	y		nan	nan	nan
keda1252	GB250	nan	3.0	n	koɁ is listed by S 1991 as 'to have, possess' but this is in fact the 1sg.POSS pronoun	Samely 1991: 178	nan	nan
keda1252	GB251	nan	1.0	n	: my house (is) big-3sg, my house (is) big-3sg.NOML	Samely 1991: 76	nan	nan
keda1252	GB252	nan	3.0	n		nan	nan	nan
keda1252	GB253	nan	3.0	n		nan	nan	nan
keda1252	GB254	nan	3.0	n		nan	nan	nan
keda1252	GB255	nan	2.0	n		nan	nan	nan
keda1252	GB256	nan	2.0	n		nan	nan	nan
keda1252	GB257	nan	2.0	y	this is inferred from the examples in the text	e.g. Samely 1991: 71, 154	nan	nan
keda1252	GB258	nan	1.0	?		nan	nan	nan
keda1252	GB259	nan	1.0	?		nan	nan	nan
keda1252	GB260	nan	2.0	n		nan	nan	nan
keda1252	GB261	nan	0.0	n		nan	nan	nan
keda1252	GB262	Is there a clause-initial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
keda1252	GB263	Is there a clause-final polar interrogative particle?	?	Not known		nan	3:?;2:y;1: present;0: absent;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
keda1252	GB264	Is there a clause-medial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
keda1252	GB265	nan	4.0	y	ketang 'surpass'	Samely 1991: 86	nan	nan
keda1252	GB266	nan	2.0	n		nan	nan	nan
keda1252	GB267	nan	0.0	n		nan	nan	nan
keda1252	GB268	nan	0.0	n		nan	nan	nan
keda1252	GB269	nan	0.0	n		nan	nan	nan
keda1252	GB270	nan	4.0	n		nan	nan	nan
keda1252	GB271	Are the predicates in the conjoined comparative construction antonyms?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
keda1252	GB272	Do the  predicates in the conjoined comparative construction differ in polarity?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
keda1252	GB273	nan	2.0	n		nan	nan	nan
keda1252	GB274	nan	2.0	y	hara(ka) 'a little'	Samely 1991: 86	nan	nan
keda1252	GB275	nan	2.0	n		nan	nan	nan
keda1252	GB276	nan	3.0	y		nan	nan	nan
keda1252	GB277	nan	0.0	n		nan	nan	nan
keda1252	GB278	nan	1.0	n		nan	nan	nan
keda1252	GB279	Is there variation in conflation of core participants based on TAM distinctions?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
keda1252	GB280	Are variation in conflation of core participants based on verb classes?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
keda1252	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
keda1252	GB282	Are variation in conflation of core participants based on person distinctions?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
keda1252	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
keda1252	GB284	nan	2.0	?	check	nan	nan	nan
keda1252	GB285	nan	2.0	n		nan	nan	nan
keda1252	GB286	nan	2.0	n		nan	nan	nan
keda1252	GB287	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	?	Not known		nan	1:y?;0:n	nan
keda1252	GB288	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	?	Not known		nan	0:n	nan
keda1252	GB289	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	?	Not known		nan	2:?;1:y;0:n	nan
keda1252	GB290	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	?	Not known		nan	0:y;1:n	nan
keda1252	GB291	Can polar interrogation be marked by tone?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The question particle carries tone but this might also be intonation
keda1252	GB292	Is the particle marking polar interrogation not tone?	?	Not known		nan	2:?;0:y;1:n	nan
keda1252	GB294	nan	2.0	?		nan	nan	nan
keda1252	GB295	nan	3.0	?		nan	nan	nan
keda1252	GB295	nan	3.0	?		nan	nan	nan
keda1252	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
keda1252	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
keda1252	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
keda1252	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
keda1252	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
keda1252	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
keda1252	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
keda1252	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
keda1252	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
keda1252	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
keda1252	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
keda1252	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
keda1252	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
keda1252	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
keda1252	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
keda1252	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
keda1252	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
keda1252	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
