Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
lama1278	GB106	nan	3.0	y	when nein 'give' is used as a main verb, it can have two bare NP objects, but most clauses with two non-agents involve a  construction with nein functioning as preposition 'for', or preposition pe 'to/in/LOC'	N&K2007:80-81	nan	nan
lama1278	GB107	nan	2.0	n		nan	nan	nan
lama1278	GB108	nan	3.0	n		nan	nan	nan
lama1278	GB109	nan	2.0	n		nan	nan	nan
lama1278	GB110	nan	2.0	n		nan	nan	nan
lama1278	GB111	nan	2.0	y		nan	nan	nan
lama1278	GB112	nan	3.0	y		N&K2007: 63-64	nan	nan
lama1278	GB113	nan	3.0	y		nan	nan	nan
lama1278	GB114	nan	2.0	n	nouns weki 'body', nimo 'self' occur in reflexive constructions	N&K2007:146	nan	nan
lama1278	GB115	nan	3.0	n		nan	nan	nan
lama1278	GB116	nan	2.0	n		nan	nan	nan
lama1278	GB117	nan	2.0	n		nan	nan	nan
lama1278	GB118	nan	2.0	y		nan	nan	nan
lama1278	GB119	nan	2.0	y		nan	nan	nan
lama1278	GB120	nan	2.0	y		nan	nan	nan
lama1278	GB121	nan	2.0	n		nan	nan	nan
lama1278	GB122	nan	2.0	y		N&K2007:56-57	nan	nan
lama1278	GB123	nan	3.0	n		nan	nan	nan
lama1278	GB124	nan	2.0	n		nan	nan	nan
lama1278	GB125	nan	2.0	n		nan	nan	nan
lama1278	GB126	nan	2.0	y	no'on	N&K2007: 65	nan	nan
lama1278	GB127	nan	3.0	n		nan	nan	nan
lama1278	GB128	nan	1.0	y	also analysed as benefactive preposition nein 'for', but is still a V when it hosts object marker -ro	N&K2007:14	nan	nan
lama1278	GB129	nan	2.0	n		nan	nan	nan
lama1278	GB130	nan	4.0	1		nan	nan	nan
lama1278	GB131	nan	2.0	n		nan	nan	nan
lama1278	GB132	nan	3.0	y		nan	nan	nan
lama1278	GB133	nan	3.0	n		nan	nan	nan
lama1278	GB134	nan	2.0	y		nan	nan	nan
lama1278	GB135	nan	2.0	y		nan	nan	nan
lama1278	GB136	nan	2.0	y		nan	nan	nan
lama1278	GB137	nan	2.0	y		nan	nan	nan
lama1278	GB138	nan	2.0	n		nan	nan	nan
lama1278	GB139	nan	2.0	y	eka 'must not' is used as a prohibitive marker at beginning of clause, or following the subject; hala' is the negation of declaratives	N&K2007: 75-76, 66, 69	nan	nan
lama1278	GB140	nan	3.0	y		N&K2007: 69	nan	nan
lama1278	GB141	nan	2.0	y		nan	nan	nan
lama1278	GB142	nan	2.0	y		nan	nan	nan
lama1278	GB143	nan	3.0	?		nan	nan	nan
lama1278	GB144	nan	3.0	?		nan	nan	nan
lama1278	GB145	nan	0.0	y		nan	nan	nan
lama1278	GB146	nan	3.0	n		nan	nan	nan
lama1278	GB147	nan	2.0	n		nan	nan	nan
lama1278	GB148	nan	2.0	n		nan	nan	nan
lama1278	GB149	nan	2.0	n		nan	nan	nan
lama1278	GB150	nan	3.0	n		nan	nan	nan
lama1278	GB151	nan	2.0	n		nan	nan	nan
lama1278	GB152	nan	3.0	n		nan	nan	nan
lama1278	GB153	nan	0.0	n		nan	nan	nan
lama1278	GB154	nan	0.0	y		N&K2007:83	nan	nan
lama1278	GB155	nan	2.0	n		nan	nan	nan
lama1278	GB156	nan	2.0	n		nan	nan	nan
lama1278	GB157	nan	3.0	n		nan	nan	nan
lama1278	GB158	nan	2.0	y		nan	nan	nan
lama1278	GB159	nan	3.0	y		N&K2007: 44	nan	nan
lama1278	GB160	nan	2.0	y		nan	nan	nan
lama1278	GB162	nan	0.0	n		nan	nan	nan
lama1278	GB163	How many genders/noun classes are there?	?	Not known		nan	3:?;0:several;1:2;2:n	nan
lama1278	GB165	nan	2.0	n		nan	nan	nan
lama1278	GB166	nan	2.0	n		nan	nan	nan
lama1278	GB167	nan	2.0	n		nan	nan	nan
lama1278	GB168	nan	1.0	n		nan	nan	nan
lama1278	GB169	nan	0.0	n		nan	nan	nan
lama1278	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
lama1278	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
lama1278	GB172	Can articles agree with the gender/noun class of the noun they modify?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement, It is not clear whether it is an article
lama1278	GB173	Are noun class and number always marked by a portmanteau morpheme on the noun?	?	Not known		nan	0:n	nan
lama1278	GB174	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	?	Not known		nan	0:n	nan
lama1278	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	?	Not known		nan	0:n	nan
lama1278	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	?	Not known		nan	0:n	nan
lama1278	GB177	nan	3.0	n		nan	nan	nan
lama1278	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	?	Not known		nan	0:n	nan
lama1278	GB179	Are there genders/noun classes that cannot take number marking?	?	Not known		nan	0:n	nan
lama1278	GB181	Is number marking obligatory on certain (types of) nouns?	?	Not known		nan	1:?;2:y;0:n	nan
lama1278	GB182	Is number marking obligatory on animate nouns?	?	Not known		nan	1:?;0:n	nan
lama1278	GB183	Is number marking obligatory on human nouns?	?	Not known		nan	1:?;0:n	nan
lama1278	GB184	nan	2.0	n		nan	nan	nan
lama1278	GB185	nan	2.0	n		nan	nan	nan
lama1278	GB186	Can articles agree in number with the noun they modify?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the number of the noun is present but not called agreement, It is not clear whether it is an article
lama1278	GB187	nan	2.0	n		nan	nan	nan
lama1278	GB188	nan	2.0	n		nan	nan	nan
lama1278	GB191	nan	0.0	n		nan	nan	nan
lama1278	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
lama1278	GB193	nan	5.0	2		Nishiyama & Kelen (N&K2007) 2007: 33	nan	nan
lama1278	GB194	nan	0.0	n		nan	nan	nan
lama1278	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
lama1278	GB196	nan	2.0	n		nan	nan	nan
lama1278	GB197	nan	2.0	n		nan	nan	nan
lama1278	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
lama1278	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
lama1278	GB200	nan	1.0	n		nan	nan	nan
lama1278	GB202	nan	0.0	n		nan	nan	nan
lama1278	GB203	nan	5.0	2	wəkən 'all' 	nan	nan	nan
lama1278	GB204	nan	5.0	n	wəkən 'all', gətan 'every'	N&K2007: 42, 113	nan	nan
lama1278	GB205	Is number marking prohibited on inanimate nouns?	?	Not known		nan	1:?;0:n	nan
lama1278	GB206	Is number marking prohibited on mass nouns?	?	Not known		nan	1:?;0:n	nan
lama1278	GB207	Is number marking optional on certain (types of) nouns?	?	Not known		nan	2:?;1:y;0:n	nan
lama1278	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
lama1278	GB217	Can plural number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB218	Can plural number be marked by a suffix on the noun?	?	Not known		nan	1:y;0:n	nan
lama1278	GB219	Can plural number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB220	Can plural number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB221	nan	1.0	y	reduplication is considered number marking on the noun itself	N&K2007:44	nan	nan
lama1278	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
lama1278	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
lama1278	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
lama1278	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
lama1278	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
lama1278	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
lama1278	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
lama1278	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
lama1278	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
lama1278	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
lama1278	GB249	nan	0.0	n		nan	nan	nan
lama1278	GB250	nan	3.0	n	the existential verb no'on can also be used in 'have' constructions; as well as 'be with'	N&K2007: 65	nan	nan
lama1278	GB251	nan	0.0	y		nan	nan	nan
lama1278	GB252	nan	3.0	n		nan	nan	nan
lama1278	GB253	nan	3.0	n		nan	nan	nan
lama1278	GB254	nan	2.0	y		nan	nan	nan
lama1278	GB255	nan	2.0	n		nan	nan	nan
lama1278	GB256	nan	2.0	n		nan	nan	nan
lama1278	GB257	nan	2.0	y		nan	nan	nan
lama1278	GB258	nan	0.0	y		nan	nan	nan
lama1278	GB259	nan	0.0	n		nan	nan	nan
lama1278	GB260	nan	2.0	n		nan	nan	nan
lama1278	GB261	nan	0.0	n		nan	nan	nan
lama1278	GB262	Is there a clause-initial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
lama1278	GB263	Is there a clause-final polar interrogative particle?	?	Not known		nan	3:?;2:y;1: present;0: absent;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
lama1278	GB264	Is there a clause-medial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
lama1278	GB265	nan	3.0	n		nan	nan	nan
lama1278	GB266	nan	2.0	n		nan	nan	nan
lama1278	GB267	nan	2.0	y		N&K2007:34	nan	nan
lama1278	GB268	nan	0.0	n		nan	nan	nan
lama1278	GB269	nan	0.0	n		nan	nan	nan
lama1278	GB270	nan	4.0	n		nan	nan	nan
lama1278	GB271	Are the predicates in the conjoined comparative construction antonyms?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
lama1278	GB272	Do the  predicates in the conjoined comparative construction differ in polarity?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
lama1278	GB273	nan	2.0	n		nan	nan	nan
lama1278	GB274	nan	2.0	y	prefix ta-	N&K2007:34	nan	nan
lama1278	GB275	nan	3.0	y	prefix ta-	N&K2007:34	nan	nan
lama1278	GB276	nan	2.0	n		nan	nan	nan
lama1278	GB277	nan	0.0	n		nan	nan	nan
lama1278	GB278	nan	3.0	?		nan	nan	nan
lama1278	GB279	nan	4.0	?		nan	nan	nan
lama1278	GB280	nan	3.0	?		nan	nan	nan
lama1278	GB281	nan	4.0	?	no data	nan	nan	nan
lama1278	GB282	nan	3.0	?	no data	nan	nan	nan
lama1278	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
lama1278	GB284	nan	1.0	y	agreement with  number and person	nan	nan	nan
lama1278	GB285	nan	2.0	n		nan	nan	nan
lama1278	GB286	nan	2.0	n		nan	nan	nan
lama1278	GB287	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of case marking?	?	Not known		nan	1:y?;0:n	nan
lama1278	GB288	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of core argument marking by adpositions?	?	Not known		nan	0:n	nan
lama1278	GB289	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal agreement marking?	?	Not known		nan	2:?;1:y;0:n	nan
lama1278	GB290	Can recipients be treated as a transitive object, i.e. as Direct Object in terms of verbal person marking (not agreement)?	?	Not known		nan	0:y;1:n	nan
lama1278	GB291	Can polar interrogation be marked by tone?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The question particle carries tone but this might also be intonation
lama1278	GB292	Is the particle marking polar interrogation not tone?	?	Not known		nan	2:?;0:y;1:n	nan
lama1278	GB294	nan	2.0	?		nan	nan	nan
lama1278	GB295	nan	3.0	?		nan	nan	nan
lama1278	GB295	nan	3.0	?		nan	nan	nan
lama1278	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
lama1278	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
lama1278	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
lama1278	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
lama1278	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
lama1278	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
lama1278	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
lama1278	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
lama1278	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
lama1278	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
lama1278	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
lama1278	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
lama1278	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
lama1278	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
lama1278	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
lama1278	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
lama1278	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB332	Are there double-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB333	nan	2.0	y		nan	nan	nan
lama1278	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
lama1278	GB336	nan	2.0	n		nan	nan	nan
lama1278	GB502	nan	2.0	2		nan	nan	nan
