Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
levu1239	GB054	Is plant status a relevant category in any noun class/gender system?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
levu1239	GB055	Does the language only have a gender distinction in 3rd person pronouns?	?	Not known		nan	0:n	nan
levu1239	GB056	Is there concord within the NP, i.e. agreement of elements within the NP with the noun class of a noun?	?	Not known		nan	1:y;0:n	nan
levu1239	GB057	nan	3.0	y		nan	nan	nan
levu1239	GB058	nan	2.0	n		nan	nan	nan
levu1239	GB059	nan	2.0	y		nan	nan	nan
levu1239	GB060	nan	0.0	y	Alienable possessive constructions use a free possessor pronoun and cannot use a possessive suffix. Inalienable possessive constructions use a possessor suffix and an optional free pronoun.	nan	nan	nan
levu1239	GB061	nan	3.0	n		nan	nan	nan
levu1239	GB062	nan	3.0	y		nan	nan	nan
levu1239	GB063	nan	2.0	n		nan	nan	nan
levu1239	GB064	nan	2.0	y		nan	nan	nan
levu1239	GB065	nan	5.0	1		nan	nan	nan
levu1239	GB066	nan	1.0	y	Only in case of a pronominal possessor, then the order of inalienable constructions is possessee-possessor, whereas the order of alienable constructions is possessor-possessee. 	nan	nan	nan
levu1239	GB067	nan	1.0	1		nan	nan	nan
levu1239	GB068	nan	5.0	?	some do, some not	nan	nan	nan
levu1239	GB069	nan	3.0	n		nan	nan	nan
levu1239	GB070	nan	2.0	n		nan	nan	nan
levu1239	GB071	nan	2.0	n		nan	nan	nan
levu1239	GB072	nan	2.0	n		nan	nan	nan
levu1239	GB073	nan	2.0	n		nan	nan	nan
levu1239	GB074	nan	4.0	y	a general locational preposition la/lane and an object introducing preposition no derived from the verb -ora 'be with'	nan	nan	nan
levu1239	GB075	nan	2.0	n		nan	nan	nan
levu1239	GB076	nan	3.0	y	no is used to introduced the direct object of certain verbs	nan	nan	nan
levu1239	GB077	nan	3.0	y	lane (benefectee)	nan	nan	nan
levu1239	GB078	nan	0.0	n		nan	nan	nan
levu1239	GB079	nan	2.0	n		nan	nan	nan
levu1239	GB080	nan	5.0	?	the use of the person/number suffixes lead for many verbs to a perfective meaning of the clause	nan	nan	nan
levu1239	GB081	nan	3.0	y	infix -n- for nominalization	nan	nan	nan
levu1239	GB082	nan	2.0	n	no tense marking	nan	nan	nan
levu1239	GB083	nan	2.0	n	no tense marking	nan	nan	nan
levu1239	GB084	nan	2.0	n	no tense marking	nan	nan	nan
levu1239	GB085	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	?	Not known		nan	0:n	nan
levu1239	GB086	nan	3.0	n		nan	nan	nan
levu1239	GB087	nan	2.0	n		nan	nan	nan
levu1239	GB088	nan	2.0	n		nan	nan	nan
levu1239	GB089	nan	3.0	y		nan	nan	nan
levu1239	GB090	nan	3.0	n		nan	nan	nan
levu1239	GB091	nan	4.0	y		nan	nan	nan
levu1239	GB092	nan	2.0	n		nan	nan	nan
levu1239	GB093	nan	3.0	y		nan	nan	nan
levu1239	GB094	nan	3.0	n		nan	nan	nan
levu1239	GB095	nan	2.0	n		nan	nan	nan
levu1239	GB096	nan	2.0	y		nan	nan	nan
levu1239	GB097	nan	2.0	n		nan	nan	nan
levu1239	GB098	nan	2.0	n		nan	nan	nan
levu1239	GB099	nan	2.0	n		nan	nan	nan
levu1239	GB100	nan	0.0	n		nan	nan	nan
levu1239	GB101	nan	0.0	n		nan	nan	nan
levu1239	GB102	nan	0.0	n	person/number is marked with a protemanteau morpheme	nan	nan	nan
levu1239	GB103	nan	3.0	y	A bound benefectee pronoun can be attached to the verb be 'give'. It has the same form as a direct object pronoun.	nan	nan	nan
levu1239	GB104	nan	2.0	n		nan	nan	nan
levu1239	GB105	nan	2.0	y	They can be represented by the same person suffix (bound pronoun) as direct objects.	nan	nan	nan
levu1239	GB106	nan	3.0	y		nan	nan	nan
levu1239	GB107	nan	2.0	n		nan	nan	nan
levu1239	GB108	nan	3.0	n		nan	nan	nan
levu1239	GB109	nan	2.0	n		nan	nan	nan
levu1239	GB110	nan	2.0	n		nan	nan	nan
levu1239	GB111	nan	2.0	y		nan	nan	nan
levu1239	GB112	nan	3.0	y	lêkot 'break', bêkat 'lift', lêngat 'fall'	nan	nan	nan
levu1239	GB113	nan	2.0	n		nan	nan	nan
levu1239	GB114	nan	2.0	n		nan	nan	nan
levu1239	GB115	nan	3.0	n		nan	nan	nan
levu1239	GB116	nan	2.0	n		nan	nan	nan
levu1239	GB117	nan	2.0	n		nan	nan	nan
levu1239	GB118	nan	2.0	y	both verbs can take person marking (suffixes) but this marking can also be only on the second verb.	nan	nan	nan
levu1239	GB119	nan	5.0	?	ma can have several meanings connected to modality (ex: volition, condition, obligation) but it still needs further investigation	nan	nan	nan
levu1239	GB120	nan	2.0	y	postverbal: kei 'perfective', kia 'inchoative', preverbal: nawa 'still, not yet'	nan	nan	nan
levu1239	GB121	nan	2.0	n		nan	nan	nan
levu1239	GB122	nan	5.0	?	constructions containing two verbs could be serial verb constructions or compounding, need to be investigated further	nan	nan	nan
levu1239	GB123	nan	3.0	n		nan	nan	nan
levu1239	GB124	nan	2.0	n		nan	nan	nan
levu1239	GB125	nan	2.0	n		nan	nan	nan
levu1239	GB126	nan	2.0	y		nan	nan	nan
levu1239	GB127	nan	3.0	n		nan	nan	nan
levu1239	GB128	nan	0.0	n		nan	nan	nan
levu1239	GB129	nan	2.0	n		nan	nan	nan
levu1239	GB130	nan	4.0	1		nan	nan	nan
levu1239	GB131	nan	2.0	n		nan	nan	nan
levu1239	GB132	nan	3.0	y		nan	nan	nan
levu1239	GB133	nan	3.0	n		nan	nan	nan
levu1239	GB134	nan	2.0	y		nan	nan	nan
levu1239	GB135	nan	2.0	y		nan	nan	nan
levu1239	GB136	nan	2.0	y		nan	nan	nan
levu1239	GB137	nan	2.0	y	si/sine	nan	nan	nan
levu1239	GB138	nan	2.0	n		nan	nan	nan
levu1239	GB139	nan	2.0	y	bae 'prohibitive'	nan	nan	nan
levu1239	GB140	nan	2.0	n	take for non-verbal predicates 	nan	nan	nan
levu1239	GB141	nan	3.0	n		nan	nan	nan
levu1239	GB142	nan	2.0	y	S and A both take consonant final noun forms when occuring without attribute	nan	nan	nan
levu1239	GB143	nan	0.0	n		nan	nan	nan
levu1239	GB144	nan	1.0	y		nan	nan	nan
levu1239	GB145	nan	1.0	n		nan	nan	nan
levu1239	GB146	nan	3.0	n		nan	nan	nan
levu1239	GB147	nan	2.0	n		nan	nan	nan
levu1239	GB148	nan	2.0	n		nan	nan	nan
levu1239	GB149	nan	2.0	n		nan	nan	nan
levu1239	GB150	nan	3.0	n		nan	nan	nan
levu1239	GB151	nan	2.0	n		nan	nan	nan
levu1239	GB152	nan	3.0	n		nan	nan	nan
levu1239	GB153	nan	2.0	y	the verb ma 'say' can be used to express 'want'	nan	nan	nan
levu1239	GB154	nan	0.0	y	?? With -êr 'make'	nan	nan	nan
levu1239	GB155	nan	2.0	n		nan	nan	nan
levu1239	GB156	nan	2.0	n		nan	nan	nan
levu1239	GB157	nan	3.0	n		nan	nan	nan
levu1239	GB158	nan	2.0	y	to intensify the meaning	nan	nan	nan
levu1239	GB159	nan	2.0	n		nan	nan	nan
levu1239	GB160	nan	2.0	y	adejctives can be reduplicated to intensify the meaning	nan	nan	nan
levu1239	GB162	nan	0.0	n		nan	nan	nan
levu1239	GB163	How many genders/noun classes are there?	?	Not known		nan	3:?;0:several;1:2;2:n	nan
levu1239	GB165	nan	2.0	n		nan	nan	nan
levu1239	GB166	nan	2.0	n		nan	nan	nan
levu1239	GB167	nan	2.0	n		nan	nan	nan
levu1239	GB168	nan	1.0	n		nan	nan	nan
levu1239	GB169	nan	0.0	n		nan	nan	nan
levu1239	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
levu1239	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
levu1239	GB172	nan	2.0	n		nan	nan	nan
levu1239	GB173	Are noun class and number always marked by a portmanteau morpheme on the noun?	?	Not known		nan	0:n	nan
levu1239	GB174	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	?	Not known		nan	0:n	nan
levu1239	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	?	Not known		nan	0:n	nan
levu1239	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	?	Not known		nan	0:n	nan
levu1239	GB177	nan	3.0	n		nan	nan	nan
levu1239	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	?	Not known		nan	0:n	nan
levu1239	GB179	Are there genders/noun classes that cannot take number marking?	?	Not known		nan	0:n	nan
levu1239	GB181	nan	0.0	n		nan	nan	nan
levu1239	GB182	Is number marking obligatory on animate nouns?	?	Not known		nan	1:?;0:n	nan
levu1239	GB183	Is number marking obligatory on human nouns?	?	Not known		nan	1:?;0:n	nan
levu1239	GB184	nan	2.0	n		nan	nan	nan
levu1239	GB185	nan	2.0	n		nan	nan	nan
levu1239	GB186	nan	2.0	n		nan	nan	nan
levu1239	GB187	nan	2.0	n		nan	nan	nan
levu1239	GB188	nan	2.0	n		nan	nan	nan
levu1239	GB191	nan	0.0	n		nan	nan	nan
levu1239	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
levu1239	GB193	nan	5.0	2		nan	nan	nan
levu1239	GB194	nan	0.0	n		nan	nan	nan
levu1239	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
levu1239	GB196	nan	2.0	n		nan	nan	nan
levu1239	GB197	nan	2.0	n		nan	nan	nan
levu1239	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
levu1239	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
levu1239	GB200	nan	0.0	y	P suffixes are marking person and number at the same time.	nan	nan	nan
levu1239	GB202	nan	0.0	n		nan	nan	nan
levu1239	GB203	nan	5.0	2	the quantifier swaol 'all' takes person suffixes according to the noun's/pronoun's person and number value	nan	nan	nan
levu1239	GB204	nan	2.0	y	the word gêta 'every' is placed after the noun, it does not take person suffixes.	nan	nan	nan
levu1239	GB205	nan	0.0	n		nan	nan	nan
levu1239	GB206	nan	0.0	n		nan	nan	nan
levu1239	GB207	nan	0.0	n		nan	nan	nan
levu1239	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
levu1239	GB217	nan	0.0	n		nan	nan	nan
levu1239	GB218	nan	1.0	y		nan	nan	nan
levu1239	GB219	nan	0.0	n		nan	nan	nan
levu1239	GB220	nan	0.0	n		nan	nan	nan
levu1239	GB221	nan	0.0	n		nan	nan	nan
levu1239	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
levu1239	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
levu1239	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
levu1239	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
levu1239	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
levu1239	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
levu1239	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
levu1239	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
levu1239	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
levu1239	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
levu1239	GB249	nan	1.0	y		nan	nan	nan
levu1239	GB250	nan	3.0	n		nan	nan	nan
levu1239	GB251	nan	0.0	y	existential nong	nan	nan	nan
levu1239	GB252	nan	3.0	n		nan	nan	nan
levu1239	GB253	nan	3.0	n		nan	nan	nan
levu1239	GB254	nan	3.0	n		nan	nan	nan
levu1239	GB255	nan	2.0	n		nan	nan	nan
levu1239	GB256	nan	2.0	n		nan	nan	nan
levu1239	GB257	nan	2.0	y		nan	nan	nan
levu1239	GB258	nan	1.0	?		nan	nan	nan
levu1239	GB259	nan	1.0	?		nan	nan	nan
levu1239	GB260	nan	2.0	n		nan	nan	nan
levu1239	GB261	nan	0.0	n		nan	nan	nan
levu1239	GB262	Is there a clause-initial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
levu1239	GB263	Is there a clause-final polar interrogative particle?	?	Not known		nan	3:?;2:y;1: present;0: absent;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
levu1239	GB264	Is there a clause-medial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
levu1239	GB265	nan	3.0	n		nan	nan	nan
levu1239	GB266	nan	2.0	n		nan	nan	nan
levu1239	GB267	nan	0.0	n		nan	nan	nan
levu1239	GB268	nan	0.0	n		nan	nan	nan
levu1239	GB269	nan	0.0	n		nan	nan	nan
levu1239	GB270	nan	3.0	y		nan	nan	nan
levu1239	GB271	nan	3.0	y		nan	nan	nan
levu1239	GB272	nan	1.0	n		nan	nan	nan
levu1239	GB273	nan	2.0	n		nan	nan	nan
levu1239	GB274	nan	2.0	y		nan	nan	nan
levu1239	GB275	nan	2.0	n		nan	nan	nan
levu1239	GB276	nan	3.0	y	di 'more'	nan	nan	nan
levu1239	GB277	nan	0.0	n		nan	nan	nan
levu1239	GB278	nan	1.0	n		nan	nan	nan
levu1239	GB279	Is there variation in conflation of core participants based on TAM distinctions?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
levu1239	GB280	Are variation in conflation of core participants based on verb classes?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
levu1239	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
levu1239	GB282	Are variation in conflation of core participants based on person distinctions?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
levu1239	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
levu1239	GB284	nan	1.0	y	Only S subjects. S subjects show person and number together.	nan	nan	nan
levu1239	GB285	nan	2.0	n		nan	nan	nan
levu1239	GB286	nan	2.0	n		nan	nan	nan
levu1239	GB287	nan	0.0	n		nan	nan	nan
levu1239	GB288	nan	0.0	n		nan	nan	nan
levu1239	GB289	nan	1.0	y		nan	nan	nan
levu1239	GB290	nan	0.0	y		nan	nan	nan
levu1239	GB291	Can polar interrogation be marked by tone?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The question particle carries tone but this might also be intonation
levu1239	GB292	Is the particle marking polar interrogation not tone?	?	Not known		nan	2:?;0:y;1:n	nan
levu1239	GB294	nan	0.0	n		nan	nan	nan
levu1239	GB295	nan	1.0	n		nan	nan	nan
levu1239	GB295	nan	1.0	n		nan	nan	nan
levu1239	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
levu1239	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
levu1239	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
levu1239	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
levu1239	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
levu1239	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
levu1239	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
levu1239	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
levu1239	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
levu1239	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
levu1239	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
levu1239	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
levu1239	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
levu1239	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
levu1239	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
levu1239	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
levu1239	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB332	Are there double-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB333	nan	2.0	y		nan	nan	nan
levu1239	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
levu1239	GB336	nan	2.0	n		nan	nan	nan
levu1239	GB502	nan	0.0	1		nan	nan	nan
levu1239	GB503	nan	0.0	y	S/A prefixes for some vowel initial verbs	nan	nan	nan
levu1239	GB508	nan	0.0	n		nan	nan	nan
levu1239	GB509	nan	0.0	y		nan	nan	nan
levu1239	GB510	nan	0.0	y		nan	nan	nan
levu1239	GB511	nan	1.0	n		nan	nan	nan
levu1239	GB512	Is there an opposition between three or more elevation terms in the demonstrative system?	?	Not known		nan	2:?;0:y;1:n	nan
levu1239	GB514	nan	0.0	n		nan	nan	nan
levu1239	GB515	nan	0.0	n		nan	nan	nan
levu1239	GB516	nan	0.0	1		nan	nan	nan
levu1239	GB517	nan	1.0	n		nan	nan	nan
levu1239	GB518	nan	0.0	y		nan	nan	nan
levu1239	GB519	nan	0.0	y	UP, DOWN and NEUTRAL	nan	nan	nan
levu1239	GB520	nan	0.0	y	SEA, HILL and SIDE	nan	nan	nan
