Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
fata1247	GB050	nan	1.0	n		nan	nan	nan
fata1247	GB051	Is sex a relevant category in any noun class/gender system?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
fata1247	GB052	Is shape a relevant category in any noun class/gender system?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
fata1247	GB053	Is animacy (without reference to sex) a relevant category in any noun class/gender system?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
fata1247	GB054	Is plant status a relevant category in any noun class/gender system?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
fata1247	GB055	Does the language only have a gender distinction in 3rd person pronouns?	?	Not known		nan	0:n	nan
fata1247	GB056	Is there concord within the NP, i.e. agreement of elements within the NP with the noun class of a noun?	?	Not known		nan	1:y;0:n	nan
fata1247	GB057	nan	3.0	y	human classifier ater	p. 30	nan	nan
fata1247	GB058	nan	2.0	n		nan	nan	nan
fata1247	GB059	nan	2.0	y		nan	nan	nan
fata1247	GB060	nan	0.0	y	"Both alienable and inalienable possession are expressed in the same way. Howeverr, when the possessed noun begins with a vowel, inalienable nouns have /n/ occuring between the possessive pronoun
and the noun, for  alienably possessed nouns, /h/ may occur. The inserted consonant, /n/ or /h/, is optional, and in the event it is absent, a
glottal stop is inserted instead, a productive phonological process"	p. 29	nan	nan
fata1247	GB061	nan	3.0	n		nan	nan	nan
fata1247	GB062	nan	2.0	n		nan	nan	nan
fata1247	GB063	nan	2.0	n		nan	nan	nan
fata1247	GB064	nan	3.0	n		nan	nan	nan
fata1247	GB065	nan	5.0	1		nan	nan	nan
fata1247	GB066	nan	0.0	n		nan	nan	nan
fata1247	GB067	nan	1.0	1		nan	nan	nan
fata1247	GB068	nan	2.0	y		nan	nan	nan
fata1247	GB069	nan	2.0	y		nan	nan	nan
fata1247	GB070	nan	3.0	y	morpheme a	p. 31	nan	nan
fata1247	GB071	nan	3.0	y	subject pronouns end in -a, different set of non-subject pronouns	p. 19	nan	nan
fata1247	GB072	nan	2.0	n		nan	nan	nan
fata1247	GB073	nan	2.0	n		nan	nan	nan
fata1247	GB074	nan	2.0	n		nan	nan	nan
fata1247	GB075	nan	2.0	n	"the words which express temporal and spatial relations are analyzed as verbs, since they
take verbal morphology and occur in the same syntactic positions as verbs."	p. 24	nan	nan
fata1247	GB076	Are there adpositions to mark core NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
fata1247	GB077	Are there adpositions to mark oblique NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
fata1247	GB078	Is there a distinction between locational and directional adpositions?	?	Not known		nan	2:?;1:y;0:n	nan
fata1247	GB079	nan	2.0	n		nan	nan	nan
fata1247	GB080	nan	2.0	y	same/different subject enclitics, verbal suffix -e	p. 36	nan	nan
fata1247	GB081	nan	2.0	n		nan	nan	nan
fata1247	GB082	nan	2.0	n		nan	nan	nan
fata1247	GB083	nan	2.0	n		nan	nan	nan
fata1247	GB084	nan	2.0	n		nan	nan	nan
fata1247	GB085	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	?	Not known		nan	0:n	nan
fata1247	GB086	nan	3.0	n		nan	nan	nan
fata1247	GB087	nan	2.0	n		nan	nan	nan
fata1247	GB088	nan	2.0	n		nan	nan	nan
fata1247	GB089	nan	2.0	n		nan	nan	nan
fata1247	GB090	nan	3.0	n		nan	nan	nan
fata1247	GB091	nan	2.0	n		nan	nan	nan
fata1247	GB092	nan	2.0	n		nan	nan	nan
fata1247	GB093	nan	2.0	n		nan	nan	nan
fata1247	GB094	nan	3.0	n		nan	nan	nan
fata1247	GB095	Are variations in marking strategies of core participants based on TAM distinctions?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned
fata1247	GB096	Are variations in marking strategies of core participants based on verb classes?	?	Not known		nan	2:y;1: present;0: absent;3:n	Not mentioned
fata1247	GB097	Are variations in marking strategies of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
fata1247	GB098	Are variations in marking strategies of core participants based on person distinctions?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned
fata1247	GB099	nan	2.0	n		nan	nan	nan
fata1247	GB100	nan	0.0	n		nan	nan	nan
fata1247	GB101	nan	0.0	n		nan	nan	nan
fata1247	GB102	nan	0.0	n		nan	nan	nan
fata1247	GB103	nan	2.0	n		nan	nan	nan
fata1247	GB104	nan	2.0	n		nan	nan	nan
fata1247	GB105	nan	2.0	y		nan	nan	nan
fata1247	GB106	nan	3.0	y		nan	nan	nan
fata1247	GB107	nan	2.0	n		nan	nan	nan
fata1247	GB108	nan	3.0	n		nan	nan	nan
fata1247	GB109	nan	2.0	n		nan	nan	nan
fata1247	GB110	nan	2.0	n		nan	nan	nan
fata1247	GB111	nan	3.0	n		nan	nan	nan
fata1247	GB112	nan	4.0	?	no data	nan	nan	nan
fata1247	GB113	nan	2.0	n		nan	nan	nan
fata1247	GB114	nan	2.0	n		nan	nan	nan
fata1247	GB115	nan	3.0	n		nan	nan	nan
fata1247	GB116	nan	2.0	n		nan	nan	nan
fata1247	GB117	nan	2.0	n		nan	nan	nan
fata1247	GB118	nan	2.0	y		nan	nan	nan
fata1247	GB119	nan	2.0	y		nan	nan	nan
fata1247	GB120	nan	2.0	y		nan	nan	nan
fata1247	GB121	nan	2.0	n		nan	nan	nan
fata1247	GB122	nan	3.0	n		nan	nan	nan
fata1247	GB123	nan	3.0	n		nan	nan	nan
fata1247	GB124	nan	2.0	n		nan	nan	nan
fata1247	GB125	nan	2.0	n		nan	nan	nan
fata1247	GB126	nan	2.0	y	an	p. 36	nan	nan
fata1247	GB127	nan	2.0	y		p. 25	nan	nan
fata1247	GB128	nan	0.0	n	ina 'give'	p. 43	nan	nan
fata1247	GB129	nan	2.0	n		nan	nan	nan
fata1247	GB130	nan	4.0	1		nan	nan	nan
fata1247	GB131	nan	2.0	n		nan	nan	nan
fata1247	GB132	nan	2.0	n		nan	nan	nan
fata1247	GB133	nan	2.0	y		nan	nan	nan
fata1247	GB134	nan	2.0	y		nan	nan	nan
fata1247	GB135	nan	3.0	n	quotes follow the verb 'say', complement clauses follow the verb 'want',  so the order is AVO in these contexts	nan	nan	nan
fata1247	GB136	nan	2.0	y		nan	nan	nan
fata1247	GB137	nan	3.0	n		nan	nan	nan
fata1247	GB138	nan	2.0	n		nan	nan	nan
fata1247	GB139	nan	2.0	y		nan	nan	nan
fata1247	GB140	nan	2.0	n		nan	nan	nan
fata1247	GB141	nan	3.0	n		nan	nan	nan
fata1247	GB142	nan	3.0	n		nan	nan	nan
fata1247	GB143	nan	0.0	n		nan	nan	nan
fata1247	GB144	nan	0.0	n		nan	nan	nan
fata1247	GB145	nan	1.0	n		nan	nan	nan
fata1247	GB146	nan	3.0	n		nan	nan	nan
fata1247	GB147	nan	2.0	n		nan	nan	nan
fata1247	GB148	nan	2.0	n		nan	nan	nan
fata1247	GB149	nan	2.0	n		nan	nan	nan
fata1247	GB150	nan	2.0	y		nan	nan	nan
fata1247	GB151	nan	3.0	y		p. 36	nan	nan
fata1247	GB152	nan	3.0	n		p. 40	nan	nan
fata1247	GB153	nan	0.0	n		nan	nan	nan
fata1247	GB154	nan	0.0	y		nan	nan	nan
fata1247	GB155	nan	2.0	n		nan	nan	nan
fata1247	GB156	nan	2.0	n		nan	nan	nan
fata1247	GB157	nan	6.0	?	no d ata	nan	nan	nan
fata1247	GB158	nan	2.0	y		nan	nan	nan
fata1247	GB159	nan	3.0	y		nan	nan	nan
fata1247	GB160	nan	2.0	y	numerals may be reduplicated, no evidence that nouns are reduplicated	nan	nan	nan
fata1247	GB162	nan	0.0	n		nan	nan	nan
fata1247	GB163	How many genders/noun classes are there?	?	Not known		nan	3:?;0:several;1:2;2:n	nan
fata1247	GB165	nan	2.0	n		nan	nan	nan
fata1247	GB166	nan	2.0	n		nan	nan	nan
fata1247	GB167	nan	2.0	n		nan	nan	nan
fata1247	GB168	nan	1.0	n		p. 18	nan	nan
fata1247	GB169	nan	0.0	n		nan	nan	nan
fata1247	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
fata1247	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
fata1247	GB172	nan	2.0	n		nan	nan	nan
fata1247	GB173	Are noun class and number always marked by a portmanteau morpheme on the noun?	?	Not known		nan	0:n	nan
fata1247	GB174	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	?	Not known		nan	0:n	nan
fata1247	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	?	Not known		nan	0:n	nan
fata1247	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	?	Not known		nan	0:n	nan
fata1247	GB177	nan	3.0	n		nan	nan	nan
fata1247	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	?	Not known		nan	0:n	nan
fata1247	GB179	Are there genders/noun classes that cannot take number marking?	?	Not known		nan	0:n	nan
fata1247	GB181	nan	2.0	y		nan	nan	nan
fata1247	GB182	nan	0.0	n		nan	nan	nan
fata1247	GB183	nan	0.0	n		nan	nan	nan
fata1247	GB184	nan	2.0	n		nan	nan	nan
fata1247	GB185	nan	2.0	n		nan	nan	nan
fata1247	GB186	nan	2.0	n		nan	nan	nan
fata1247	GB187	nan	2.0	n		nan	nan	nan
fata1247	GB188	nan	2.0	n		nan	nan	nan
fata1247	GB191	nan	0.0	n		nan	nan	nan
fata1247	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
fata1247	GB193	nan	5.0	2		nan	nan	nan
fata1247	GB194	nan	1.0	y	un(u) 'one' used as indefinite article 'a, one, some' 	nan	nan	nan
fata1247	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
fata1247	GB196	nan	2.0	n		nan	nan	nan
fata1247	GB197	nan	2.0	n		nan	nan	nan
fata1247	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
fata1247	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
fata1247	GB200	nan	1.0	n		nan	nan	nan
fata1247	GB202	nan	0.0	n		nan	nan	nan
fata1247	GB203	nan	5.0	2		nan	nan	nan
fata1247	GB204	nan	3.0	?	no data	nan	nan	nan
fata1247	GB205	nan	0.0	n		nan	nan	nan
fata1247	GB206	nan	0.0	n		nan	nan	nan
fata1247	GB207	nan	0.0	n		nan	nan	nan
fata1247	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
fata1247	GB217	nan	0.0	n		nan	nan	nan
fata1247	GB218	nan	1.0	y		nan	nan	nan
fata1247	GB219	nan	0.0	n		nan	nan	nan
fata1247	GB220	nan	0.0	n		nan	nan	nan
fata1247	GB221	nan	0.0	n	no example in any of the  sources on Fataluku of a reduplicated noun	nan	nan	nan
fata1247	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
fata1247	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
fata1247	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
fata1247	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
fata1247	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
fata1247	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
fata1247	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
fata1247	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
fata1247	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
fata1247	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
fata1247	GB249	nan	0.0	n		nan	nan	nan
fata1247	GB250	nan	2.0	y	wale 'have'	p. 17	nan	nan
fata1247	GB251	nan	0.0	y	my kids (are) two	p. 23	nan	nan
fata1247	GB252	nan	4.0	?	no data	nan	nan	nan
fata1247	GB253	nan	4.0	?	no data	nan	nan	nan
fata1247	GB254	nan	2.0	y	my kids are two	nan	nan	nan
fata1247	GB255	nan	2.0	n		nan	nan	nan
fata1247	GB256	nan	2.0	n		nan	nan	nan
fata1247	GB257	nan	2.0	y		p. 49	nan	nan
fata1247	GB258	nan	0.0	y		nan	nan	nan
fata1247	GB259	nan	0.0	n		nan	nan	nan
fata1247	GB260	nan	2.0	n		nan	nan	nan
fata1247	GB261	nan	1.0	y		p. 49	nan	nan
fata1247	GB262	nan	2.0	n		nan	nan	nan
fata1247	GB263	nan	2.0	y		nan	nan	nan
fata1247	GB264	nan	2.0	n		nan	nan	nan
fata1247	GB265	nan	4.0	y	tali 'be beyond'	p. 47	nan	nan
fata1247	GB266	nan	2.0	n		nan	nan	nan
fata1247	GB267	nan	0.0	n		nan	nan	nan
fata1247	GB268	nan	0.0	n		nan	nan	nan
fata1247	GB269	nan	0.0	n		nan	nan	nan
fata1247	GB270	nan	4.0	n		nan	nan	nan
fata1247	GB271	Are the predicates in the conjoined comparative construction antonyms?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
fata1247	GB272	Do the  predicates in the conjoined comparative construction differ in polarity?	?	Not known		nan	2:?;0:no data;3:y;1:n	nan
fata1247	GB273	nan	2.0	n		nan	nan	nan
fata1247	GB274	nan	2.0	y		nan	nan	nan
fata1247	GB275	nan	2.0	n		nan	nan	nan
fata1247	GB276	nan	3.0	y	tali 'be beyond'	nan	nan	nan
fata1247	GB277	nan	0.0	n		nan	nan	nan
fata1247	GB278	nan	1.0	n		nan	nan	nan
fata1247	GB279	Is there variation in conflation of core participants based on TAM distinctions?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
fata1247	GB280	Are variation in conflation of core participants based on verb classes?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
fata1247	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
fata1247	GB282	Are variation in conflation of core participants based on person distinctions?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
fata1247	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
fata1247	GB284	nan	0.0	n		nan	nan	nan
fata1247	GB285	nan	3.0	y		nan	nan	nan
fata1247	GB286	nan	2.0	n		nan	nan	nan
fata1247	GB287	nan	0.0	n		nan	nan	nan
fata1247	GB288	nan	0.0	n		nan	nan	nan
fata1247	GB289	nan	0.0	n		nan	nan	nan
fata1247	GB290	nan	1.0	n		nan	nan	nan
fata1247	GB291	nan	2.0	n		nan	nan	nan
fata1247	GB292	nan	1.0	n		nan	nan	nan
fata1247	GB294	nan	0.0	n		nan	nan	nan
fata1247	GB295	nan	1.0	n		nan	nan	nan
fata1247	GB295	nan	1.0	n		nan	nan	nan
fata1247	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
fata1247	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
fata1247	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
fata1247	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
fata1247	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
fata1247	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
fata1247	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
fata1247	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
fata1247	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
fata1247	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
fata1247	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
fata1247	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
fata1247	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
fata1247	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
fata1247	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
fata1247	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
fata1247	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB332	Are there double-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB333	nan	2.0	y		nan	nan	nan
fata1247	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
fata1247	GB336	nan	2.0	n		nan	nan	nan
fata1247	GB502	nan	0.0	1		nan	nan	nan
fata1247	GB503	Are S and A marked by the same affix/clitic?	?	Not known		nan	0:y;1:n	nan
fata1247	GB508	nan	0.0	n		nan	nan	nan
fata1247	GB509	nan	2.0	?	no data	nan	nan	nan
fata1247	GB510	nan	0.0	y		nan	nan	nan
fata1247	GB511	nan	1.0	n		nan	nan	nan
fata1247	GB512	Is there an opposition between three or more elevation terms in the demonstrative system?	?	Not known		nan	2:?;0:y;1:n	nan
fata1247	GB514	nan	0.0	n		nan	nan	nan
fata1247	GB515	nan	0.0	n		nan	nan	nan
fata1247	GB516	nan	2.0	0		nan	nan	nan
fata1247	GB517	nan	1.0	n		nan	nan	nan
fata1247	GB518	nan	1.0	n		nan	nan	nan
fata1247	GB519	Is there an opposition between three or more elevation terms in the locational system?	?	Not known		nan	2:?;0:y;1:n	nan
fata1247	GB520	nan	1.0	n		nan	nan	nan
fata1247	GB521	nan	0.0	n		nan	nan	nan
fata1247	R1102	nan	0.0	4		nan	nan	nan
fata1247	R1103	nan	1.0	2		nan	nan	nan
fata1247	R1103a	nan	0.0	n		nan	nan	nan
fata1247	R1103b	nan	0.0	n		nan	nan	nan
fata1247	R1105	nan	0.0	y		nan	nan	nan
fata1247	R1106	nan	0.0	n		nan	nan	nan
fata1247	R1107	nan	0.0	y		nan	nan	nan
fata1247	R1108	nan	0.0	n		nan	nan	nan
fata1247	R1109	nan	1.0	n	only in loan words do voiced stops occur	nan	nan	nan
fata1247	R1109a	nan	0.0	n		nan	nan	nan
fata1247	R1109b	nan	0.0	n		nan	nan	nan
fata1247	R1110	nan	0.0	n		nan	nan	nan
