Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
tetu1245	GB049	Is there a productive morphologically marked Object nominalization (sing; song)?	3.0	y		p. 79-80	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound, The marker means 'thing' or similar
tetu1245	GB050	Are there noun classes/genders?	1.0	n		nan	2:?;0:y;1:n	nan
tetu1245	GB051	Is sex a relevant category in any noun class/gender system?	3.0	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
tetu1245	GB052	Is shape a relevant category in any noun class/gender system?	4.0	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
tetu1245	GB053	Is animacy (without reference to sex) a relevant category in any noun class/gender system?	4.0	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
tetu1245	GB054	Is plant status a relevant category in any noun class/gender system?	?	Not known		nan	1: present;2:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
tetu1245	GB055	Does the language only have a gender distinction in 3rd person pronouns?	1.0	n/a		nan	1:n/a;0:n	nan
tetu1245	GB056	Is there concord within the NP, i.e. agreement of elements within the NP with the noun class of a noun?	2.0	n/a		nan	2:n/a;1:y;0:n	nan
tetu1245	GB057	Are there numeral classifiers?	3.0	y		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, There are but they also have other functions such as classifying demonstratives, There are words with specific numeral meanings such as 'ten coconuts', There are different numerals used with different nouns
tetu1245	GB058	Are there possessive classifiers?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, There are but they also have other functions such as classifying demonstratives, There are words with specific possessive meaning such as 'my house', The classifiers reflect properties of the possessor rather than the possessum
tetu1245	GB059	Is alienable/inalienable a relevant distinction?	2.0	y		nan	1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB060	Are there different possessive constructions?	0.0	y		nan	0:y;1:n	nan
tetu1245	GB061	Can possession be marked by a prefix?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB062	Can possession be marked by a suffix?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB063	Can possession be marked on the nominal possessor?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB064	Can possession be marked on the nominal possessee?	2.0	y		nan	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB065	What is the order of possessor and possessed in the attributive possessive construction?	5.0	1		nan	2:Possessed-Possessor;1:Possessor-Possessed;5:1;4:both;6:3	Not mentioned, Pronouns use the opposite order
tetu1245	GB066	Are there different orders of elements in a possessive phrase for different classes of possession?	1.0	y	Possessors can be preposed or postposed, and expressed with enclitic or not; and this is influenced by the alienability of the relationship, as well as other factors	p. 151-152	1:y;0:n	nan
tetu1245	GB067	What is the counting system?	1.0	1		nan	2:decimal;1:1;0:2	nan
tetu1245	GB068	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) act like verbs in predicative position?	2.0	y		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Neither verbs nor adjectives receive marking, Some TAM and voice marking on verbs is not shared by adjectives
tetu1245	GB069	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, Neither verbs nor adjectives receive marking, Some TAM and voice marking on verbs is not shared by adjectives
tetu1245	GB070	Is there case marking for core nominal NPs (i.e., S, A or O function)?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
tetu1245	GB071	Is there case marking for core pronouns?	2.0	n	The same set of full pronouns is  used for subject and objects in argument or cleft or topicalised position. The set of reduced pronouns can only be used for subjects and preposed possessors	p. 111-112	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
tetu1245	GB072	Is there case marking for oblique nominal NPs?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
tetu1245	GB073	Is there case marking for oblique pronouns?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
tetu1245	GB074	Are there prepositions?	4.0	y		nan	3:?;1: present;4:y;2:n;0: absent	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs, Only one or very few
tetu1245	GB075	Are there postpositions?	2.0	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs, Only one or very few
tetu1245	GB076	Are there adpositions to mark core NPs?	2.0	n		nan	4:?;0: absent;5:n/a;1: present;3:y;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
tetu1245	GB077	Are there adpositions to mark oblique NPs?	3.0	y		nan	4:?;0: absent;5:n/a;1: present;3:y;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
tetu1245	GB078	Is there a distinction between locational and directional adpositions?	1.0	y	iha 'LOC', re 'at', ba 'to, for (time/result)	p. 160	3:n/a;2:?;1:y;0:n	nan
tetu1245	GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, Only one or very few
tetu1245	GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	3.0	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, Only one or very few
tetu1245	GB081	Can infixation be used on verbs for derivational, aspectual, or voice-changing purposes?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, It is a type of reduplication, Some other doubt about why it is an infix
tetu1245	GB082	Is there present tense regularly morphologically marked on the verb?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is described as non-past rather than specifically present, The marker conveys both tense and aspect, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB083	Is there past tense regularly morphologically marked on the verb?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB084	Is there future tense regularly morphologically marked on the verb?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is described as conveying non-past rather than specifically future, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB085	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	1.0	n/a		nan	1:n/a;0:n	nan
tetu1245	GB086	Is a distinction between punctual/continuous aspect available as a morphological choice?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB087	Is a distinction between realis/irrealis mood available as a morphological choice?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, It is called 'realis'/'irrealis' by the grammar
tetu1245	GB088	Is there an apprehensive modal category marked on the verb also known as 'evitative', 'lest', etc.?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, There is a marker but it has other functions
tetu1245	GB089	Is the S participant (at least sometimes) marked by a suffix/enclitic?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB090	Is the S participant (at least sometimes) marked by a prefix/proclitic?	2.0	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB091	Is the A participant (at least sometimes) marked by a suffix/enclitic?	2.0	n		nan	3:?;1: present;4:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB092	Is the A participant (at least sometimes) marked by a prefix/proclitic?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB093	Is the O participant (at least sometimes) marked by a suffix/enclitic?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB094	Is the O participant (at least sometimes) marked by a prefix/proclitic?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB095	Are variations in marking strategies of core participants based on TAM distinctions?	4.0	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned
tetu1245	GB096	Are variations in marking strategies of core participants based on verb classes?	4.0	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB097	Are variations in marking strategies of core participants based on clause type, e.g. main vs. subordinate?	5.0	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
tetu1245	GB098	Are variations in marking strategies of core participants based on person distinctions?	4.0	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned
tetu1245	GB099	Do verb stems alter according to the person of a core participant?	2.0	n		nan	3:?;1: present;2:n;0: absent	Not mentioned
tetu1245	GB100	Is number ever marked separately from person on the verb?	0.0	n		nan	1:y;0:n	nan
tetu1245	GB101	Are person, number and any TAM category (i.e. 3 or more categories in all) marked by portmanteau morphemes on verbs?	0.0	n		nan	0:n	nan
tetu1245	GB102	Are categories such as person, number, gender related to a single participant discontinuously marked on a verb?	0.0	n		nan	0:n	nan
tetu1245	GB103	Are benefactive nominals marked on the verb?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB104	Can instruments be marked on the verb?	2.0	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB105	Can recipients be treated as a transitive object, i.e. as Direct Object?	3.0	n	recipients are expressed in PP or marginally as bare NP preceding the direct object.	p. 181, 268	1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB106	Are there syntactically ditransitive verbs?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, Only one or very few such as 'give'
tetu1245	GB107	Is negation marked morphologically on the verb?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
tetu1245	GB108	Can locative or direction be morphologically marked on the verb?	3.0	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB109	Are there suppletive verbs for number of participants?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, Only one example
tetu1245	GB110	Are there suppletive verbs for tense or aspect?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, One or very few, Unclear whether the suppletive pattern is a conjugation class
tetu1245	GB111	Are there conjugation classes?	2.0	y	Verbs starting with /h/ take subject marking, vowel initial verbs never take subject marking, and consonant-initial verbs besides /h/ take only 1sg subject marking.	p. 172-175	1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, They are transitive versus intransitive verbs
tetu1245	GB112	Are there (several) verbs which can be used either transitively or intransitively with no morphological marking?	2.0	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, There are only very few examples are or restricted in some way
tetu1245	GB113	Is there transitivising morphology (include clitics)?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB114	Is there morphology (include clitics) to mark a reflexive action?	2.0	n	reflexive is expressed by an adverb (án)	p. 233	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB115	Is there morphology (include clitics) to mark a reciprocal action?	2.0	y	reciprocal is expressed with circumfix hak- -k and with the word malu each other'	p. 233-234	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
tetu1245	GB116	Do verbs classify the shape, size, consistency or position of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, Perhaps some examples but it does not seem to be a systematic feature of verbs, Resembles the noun class system, Resembles the noun classifier system
tetu1245	GB117	Is there a copula for predicate nominals?	3.0	y	ní 	p. 182-183	1: present;3:y;2:n;0: absent	Not mentioned, There is but it is not obligatory, There is but it is restricted such as in the past tense only, There is but it is a demonstrative
tetu1245	GB118	Are there serial verb constructions?	2.0	y		nan	1: present;2:y;0: absent	Not mentioned, Hard to distinguish from verb compounding, Limited to some verbs e.g. English 'go buy food'
tetu1245	GB119	Are there modal auxiliaries?	2.0	y	e.g. lalika 'need not'	p. 228	5:?;0: absent;4:no data;1: present;2:y;3:n	nan
tetu1245	GB120	Are there aspectual auxiliaries?	3.0	n	aspectual adverbs ti'an 'already', kedan 'immediately' are not verbal	p. 235-237	1: present;2:y;3:n;0: absent	nan
tetu1245	GB121	Are there tense auxiliaries?	2.0	n		nan	1: present;3:y;2:n;0: absent	nan
tetu1245	GB122	Is verb compounding a regular process?	3.0	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Hard to distinguish from serial verb constructions
tetu1245	GB123	Are there verb-adjunct (aka light-verb) constructions?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB124	Is incorporation of nouns into verbs a productive intransitivizing process?	2.0	n	some noun incorporation exists but it is rare	p. 181	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The noun appears adjacent to the verb but is not treated as morphologically bound
tetu1245	GB125	Is there productive incorporation of non-nominal elements (adjectives, locatives, etc.) into verbs?	2.0	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB126	Is there one or more existential verb?	2.0	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, It exists but is the same as the copula, It exists but also encodes position
tetu1245	GB127	Are there positional (classificatory) verbs?	3.0	n		nan	6:?;0: absent;5:no data;2:y;1: present;3:n;4:y?	Not mentioned, They are not fully obligatory
tetu1245	GB128	Is the verb 'give' morphologically peculiar (different from most other verbs)?	1.0	y	ditransitives are rare overall, and the verb fó'give' is the only one with two bare object NPs. The other verbs 'sell' and 'offer betel' introduce the recipient in  a PP with bá 'to'. 	p. 181-182	1:y;0:n	nan
tetu1245	GB129	Is there a notably small number, i.e. about 100 or less, of verbs in the language?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
tetu1245	GB130	What is the pragmatically unmarked order of S and V in intransitive clauses?	4.0	1		nan	3: both;4:1;1: SV;2: VS	Not mentioned, Pronouns have opposite order, Different depending on clause type or TAM etc., Occurs with a type of focus construction
tetu1245	GB131	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
tetu1245	GB132	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
tetu1245	GB133	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
tetu1245	GB134	Is the order of constituents the same in main and subordinate clauses?	2.0	y		nan	4:n/a;3:?;1: present;2:y;0: absent	Not mentioned, Only in some type of subordinate clauses, Order is more restricted in main clauses, Order is more restricted in subordinate clauses
tetu1245	GB135	Do clausal objects occur in the same position as nominal objects?	2.0	y		nan	4:?;0: absent;5:n/a;1: present;2:y;3:n	Not mentioned
tetu1245	GB136	Is constituent order fixed?	2.0	y	A rare patter of  SOV order exists in a negative and interrogative sentences. It is analysed as object incorporation	p. 181	1: present;2:y;0: absent	Not mentioned that there is any variation, There is variation due to topicalisation and focus
tetu1245	GB137	Can negation be marked clause-finally?	3.0	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, Only in some sentences where a normally initial element such as the subject is not present, Negation is marked on the verb which appears clause-initially
tetu1245	GB138	Can negation be marked clause-initially?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, Only in some sentences where a normally final element such as the direct object is not present, Negation is marked on the verb which appears clause-finally
tetu1245	GB139	Is there a difference between imperative and declarative negation?	2.0	y	the auxiliary negative verb keta 'do not' expresses prohibitives. It precedes the main verb.	p. 226	3:?;1: present;2:y;0: absent	Not mentioned, Difference in word order, Difference in the form of the negator, Difference in the presence of a particular element which is not analysed as part of the negator
tetu1245	GB140	Are verbal and non-verbal predicates marked by the same negator?	2.0	n	ha'i 'negator for nominal and verbal predicates', la/ lale 'negator for only verbal predicates'	p. 193, p. 211	4:?;1: present;3:y;2:n;0: absent	Not mentioned, A special negator or negative form of the verb is used for existential meanings, A special negator or negative form of the copula is used with nominal predicates, A special negator or negative form of the copula is used with predicative adjectives, Other negative forms but which are discounted by the clarifying comment
tetu1245	GB141	Are S and O conflated morphologically in at least some basic constructions, i.e. simple main clauses?	3.0	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB142	Are S and A conflated morphologically in at least some basic constructions, i.e. simple main clauses?	2.0	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
tetu1245	GB143	Are S and O conflated morphologically across clause boundaries, i.e. acting as syntactic pivot?	1.0	y	Verbs of 'reported order' to call, to order, to tell: object of matrix verb is coreferent with subject of embedded verb.	p. 289-290	2:no data;3:?;1:y;0:n	nan
tetu1245	GB144	Are S and A conflated morphologically across clause boundaries, i.e. acting as syntactic pivot?	1.0	y	Verbs of 'reported order' to call, to order, to tell: object of matrix verb is coreferent with subject of embedded verb.	p. 289-290	2:no data;3:?;1:y;0:n	nan
tetu1245	GB145	Do S and O operate in the same way, and differently from A, for the purpose of any syntactic construction?	1.0	n		nan	2:?;0:y;1:n	nan
tetu1245	GB146	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	3.0	n		p. 13	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The experiencer is expressed as an object, Only for mental states and emotions, There are verbs with unusual case frames but not necessarily controlled versus uncontrolled
tetu1245	GB147	Is there a morphologically marked passive construction?	2.0	n		p.13	3:?;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB148	Is there a morphologically marked antipassive?	2.0	n		p.13	3:?;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB149	Is there a morphologically marked inverse?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB150	Is there clause chaining?	3.0	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Hard to distinguish from serial verb constructions
tetu1245	GB151	Is there a morphologically-marked switch reference system?	2.0	n		nan	1: present;3:y;2:n;0: absent	Not mentioned
tetu1245	GB152	Is there a morphologically marked distinction between simultaneous and sequential clauses?	3.0	n	no morphological distinction	nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, There is a marker adjacent to the verb but not treated as morphologically bound
tetu1245	GB153	Is the verb 'say' or a quotative construction used in desiderative constructions?	0.0	n	the verb hakara 'wish, want' is used to express desire	p. 290 and elswhere	1:?;2:y;0:n	nan
tetu1245	GB154	Are causatives formed by serial verb constructions?	0.0	y		nan	2:?;0:y;1:n	nan
tetu1245	GB155	Are causatives formed by affixes/clitics?	3.0	y		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
tetu1245	GB156	Are causatives formed by constructions involving 'say'?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
tetu1245	GB157	Is there tail-head linkage?	3.0	n		nan	6:?;0: absent;5:no data;1: present;4:no d ata;2:y;3:n	Not mentioned
tetu1245	GB158	Are verbs reduplicated?	2.0	y		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Some examples but not productive, Possible partial reduplication, There are instances of repeated verbs but that does not count as reduplication
tetu1245	GB159	Are nouns reduplicated?	3.0	y		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned, Some examples but not productive, Possible partial reduplication, The prototypical noun 'book book' type reduplication is known to exist but not other types
tetu1245	GB160	Are elements apart from verbs or nouns reduplicated?	2.0	y		nan	5:?;0: absent;3:no data;1: present;2:y;4:n	Not mentioned, Numerals are reduplicated, Adjectives are reduplicated but are arguably a type of verb, Possible partial reduplication
tetu1245	GB162	Is there a distinction between masculine and feminine in 1st person pronouns?	0.0	n		nan	0:n	nan
tetu1245	GB163	How many genders/noun classes are there?	4.0	n/a		nan	4:n/a;3:?;2:n;1:2;0:several	nan
tetu1245	GB165	Can trial number be marked on the noun itself?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB166	Can paucal number be marked on the noun itself?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
tetu1245	GB167	Are there logophoric pronouns for the 3rd person?	2.0	n		nan	1: present;2:n;0: absent	Not mentioned
tetu1245	GB168	Is there a distinction between inanimate and animate in 3rd person singular pronouns?	1.0	n		nan	0:y;1:n	nan
tetu1245	GB169	Is there a distinction between masculine and feminine in 3rd person singular pronouns?	0.0	n		nan	0:n	nan
tetu1245	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	3.0	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
tetu1245	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	4.0	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
