Language_ID	Feature_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
adan1251	GB075	nan	2.0	n	location and direction verbs are grammaticalizing into adpositions but can still occur separately from the NPs they govern.	Robinson and Haan 2014: 236	nan	nan
adan1251	GB076	Are there adpositions to mark core NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
adan1251	GB077	Are there adpositions to mark oblique NPs?	?	Not known		nan	4:?;3:y;1: present;0: absent;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
adan1251	GB078	Is there a distinction between locational and directional adpositions?	?	Not known		nan	2:?;1:y;0:n	nan
adan1251	GB079	nan	3.0	y	causative, applicative	Robinson and Haan 2014: 270, 272 	nan	nan
adan1251	GB080	nan	2.0	y	causative	Robinson and Haan 2014: 272	nan	nan
adan1251	GB081	nan	2.0	n		nan	nan	nan
adan1251	GB082	nan	2.0	n		nan	nan	nan
adan1251	GB083	nan	2.0	n		nan	nan	nan
adan1251	GB084	nan	2.0	n		nan	nan	nan
adan1251	GB085	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	?	Not known		nan	0:n	nan
adan1251	GB086	nan	3.0	n		nan	nan	nan
adan1251	GB087	nan	2.0	n		nan	nan	nan
adan1251	GB088	nan	2.0	n		nan	nan	nan
adan1251	GB089	nan	2.0	n		nan	nan	nan
adan1251	GB090	nan	3.0	n		nan	nan	nan
adan1251	GB091	nan	2.0	n		nan	nan	nan
adan1251	GB092	nan	2.0	n		nan	nan	nan
adan1251	GB093	nan	2.0	n		nan	nan	nan
adan1251	GB094	nan	2.0	y		nan	nan	nan
adan1251	GB095	nan	2.0	n		nan	nan	nan
adan1251	GB096	nan	2.0	y		nan	nan	nan
adan1251	GB097	nan	2.0	n		nan	nan	nan
adan1251	GB098	nan	2.0	n		nan	nan	nan
adan1251	GB099	nan	2.0	n		nan	nan	nan
adan1251	GB100	nan	0.0	n		nan	nan	nan
adan1251	GB101	nan	0.0	n		nan	nan	nan
adan1251	GB102	nan	0.0	n		nan	nan	nan
adan1251	GB103	nan	3.0	y		nan	nan	nan
adan1251	GB104	nan	2.0	n		nan	nan	nan
adan1251	GB105	nan	2.0	y		nan	nan	nan
adan1251	GB106	nan	3.0	y		nan	nan	nan
adan1251	GB107	nan	2.0	n		nan	nan	nan
adan1251	GB108	nan	3.0	n		nan	nan	nan
adan1251	GB109	nan	2.0	n		nan	nan	nan
adan1251	GB110	nan	2.0	n		nan	nan	nan
adan1251	GB111	nan	3.0	n		nan	nan	nan
adan1251	GB112	nan	3.0	y		nan	nan	nan
adan1251	GB113	nan	3.0	y		nan	nan	nan
adan1251	GB114	nan	3.0	y		nan	nan	nan
adan1251	GB115	nan	2.0	y		nan	nan	nan
adan1251	GB116	nan	2.0	n		nan	nan	nan
adan1251	GB117	nan	2.0	n		nan	nan	nan
adan1251	GB118	nan	2.0	y		nan	nan	nan
adan1251	GB119	nan	2.0	y		nan	nan	nan
adan1251	GB120	nan	2.0	y		nan	nan	nan
adan1251	GB121	nan	2.0	n		nan	nan	nan
adan1251	GB122	nan	2.0	y		nan	nan	nan
adan1251	GB123	nan	3.0	n		nan	nan	nan
adan1251	GB124	nan	2.0	n		nan	nan	nan
adan1251	GB125	nan	2.0	n		nan	nan	nan
adan1251	GB126	nan	2.0	y		nan	nan	nan
adan1251	GB127	nan	2.0	y		nan	nan	nan
adan1251	GB128	nan	0.0	n		nan	nan	nan
adan1251	GB129	nan	2.0	n		nan	nan	nan
adan1251	GB130	nan	4.0	1		nan	nan	nan
adan1251	GB131	nan	2.0	n		nan	nan	nan
adan1251	GB132	nan	2.0	n		nan	nan	nan
adan1251	GB133	nan	2.0	y		nan	nan	nan
adan1251	GB134	nan	2.0	y		nan	nan	nan
adan1251	GB135	nan	3.0	n	e.g. I him-ask house clean, where complement of ask follows the verb.	Haan 2001: 108	nan	nan
adan1251	GB136	nan	2.0	y		nan	nan	nan
adan1251	GB137	nan	2.0	y		nan	nan	nan
adan1251	GB138	nan	2.0	n		nan	nan	nan
adan1251	GB139	nan	2.0	y		nan	nan	nan
adan1251	GB140	nan	3.0	y		nan	nan	nan
adan1251	GB141	nan	3.0	n		nan	nan	nan
adan1251	GB142	nan	3.0	n		nan	nan	nan
adan1251	GB143	nan	0.0	n		nan	nan	nan
adan1251	GB144	nan	0.0	n		nan	nan	nan
adan1251	GB145	nan	1.0	n		nan	nan	nan
adan1251	GB146	nan	3.0	n		nan	nan	nan
adan1251	GB147	nan	2.0	n		nan	nan	nan
adan1251	GB148	nan	2.0	n		nan	nan	nan
adan1251	GB149	nan	2.0	n		nan	nan	nan
adan1251	GB150	nan	3.0	n		nan	nan	nan
adan1251	GB151	nan	2.0	n		nan	nan	nan
adan1251	GB152	nan	3.0	n		nan	nan	nan
adan1251	GB153	nan	0.0	n		nan	nan	nan
adan1251	GB154	nan	0.0	y		Robinson and Haan 2014: 273	nan	nan
adan1251	GB155	nan	3.0	y		Robinson and Haan 2014: 272	nan	nan
adan1251	GB156	nan	2.0	n		nan	nan	nan
adan1251	GB157	nan	3.0	n		nan	nan	nan
adan1251	GB158	nan	5.0	?	no data	nan	nan	nan
adan1251	GB159	nan	5.0	?	no data; neither in Robinson and Haan 2014, nor in Haan 2001 (who does mention adverb reduplication)	nan	nan	nan
adan1251	GB160	nan	2.0	y	adverb 'ui 'necessary' is reduplicated	Haan 2001: 55	nan	nan
adan1251	GB162	nan	0.0	n		nan	nan	nan
adan1251	GB163	How many genders/noun classes are there?	?	Not known		nan	3:?;0:several;1:2;2:n	nan
adan1251	GB165	nan	2.0	n		nan	nan	nan
adan1251	GB166	nan	2.0	n		nan	nan	nan
adan1251	GB167	nan	2.0	n		nan	nan	nan
adan1251	GB168	nan	1.0	n		nan	nan	nan
adan1251	GB169	nan	0.0	n		nan	nan	nan
adan1251	GB170	Can an attributive nominal modifier denoting a property concept agree with any gender/noun class of the noun it modifies?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
adan1251	GB171	Can an adnominal demonstrative agree in gender/noun class with the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
adan1251	GB172	nan	2.0	n		nan	nan	nan
adan1251	GB173	Are noun class and number always marked by a portmanteau morpheme on the noun?	?	Not known		nan	0:n	nan
adan1251	GB174	Are noun class and number marked by a portmanteau morpheme on the noun in singular?	?	Not known		nan	0:n	nan
adan1251	GB175	Are noun class and number marked by a portmanteau morpheme on the noun in plural?	?	Not known		nan	0:n	nan
adan1251	GB176	Can agreement of gender/noun class and number be marked by a portmanteau morpheme on other items in the noun phrase?	?	Not known		nan	0:n	nan
adan1251	GB177	nan	3.0	n		nan	nan	nan
adan1251	GB178	Are there several different singular genders/noun classes that can have the same plural gender/noun class?	?	Not known		nan	0:n	nan
adan1251	GB179	Are there genders/noun classes that cannot take number marking?	?	Not known		nan	0:n	nan
adan1251	GB181	Is number marking obligatory on certain (types of) nouns?	?	Not known		nan	1:?;2:y;0:n	nan
adan1251	GB182	Is number marking obligatory on animate nouns?	?	Not known		nan	1:?;0:n	nan
adan1251	GB183	Is number marking obligatory on human nouns?	?	Not known		nan	1:?;0:n	nan
adan1251	GB184	nan	2.0	n		nan	nan	nan
adan1251	GB185	nan	2.0	n		nan	nan	nan
adan1251	GB186	nan	2.0	n		nan	nan	nan
adan1251	GB187	nan	2.0	n		nan	nan	nan
adan1251	GB188	nan	2.0	n		nan	nan	nan
adan1251	GB191	nan	0.0	n		nan	nan	nan
adan1251	GB192	Are the noun's phonological properties relevant for any gender assignment?	?	Not known		nan	1: present;0: absent;2:n	Not mentioned, There is gender and it is possible that phonology influences assignment
adan1251	GB193	nan	5.0	2		nan	nan	nan
adan1251	GB194	nan	0.0	n		nan	nan	nan
adan1251	GB195	Can a noun receive more than one noun class marker at the same time?	?	Not known		nan	0:n	nan
adan1251	GB196	nan	2.0	n		nan	nan	nan
adan1251	GB197	nan	2.0	n		nan	nan	nan
adan1251	GB198	Can a numeral used attributively agree with any gender/noun class of the noun it modifies?	?	Not known		nan	3:y;1: present;0: absent;2:n	Not mentioned, An additional marker dependent on the gender of the noun is present but not called agreement
adan1251	GB199	Can verbs agree with the gender/noun class of the nominal object?	?	Not known		nan	1:y;0:n	nan
adan1251	GB200	nan	0.0	y		nan	nan	nan
adan1251	GB202	nan	0.0	n		nan	nan	nan
adan1251	GB203	nan	5.0	2		nan	nan	nan
adan1251	GB204	nan	3.0	?	no data; there is distributive quantifier reported	nan	nan	nan
adan1251	GB205	Is number marking prohibited on inanimate nouns?	?	Not known		nan	1:?;0:n	nan
adan1251	GB206	Is number marking prohibited on mass nouns?	?	Not known		nan	1:?;0:n	nan
adan1251	GB207	Is number marking optional on certain (types of) nouns?	?	Not known		nan	2:?;1:y;0:n	nan
adan1251	GB208	Can singular number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB209	Can singular number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB210	Can singular number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB211	Can singular number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB212	Can dual number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB213	Can dual number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB214	Can dual number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB215	Can dual number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB216	Can dual number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
adan1251	GB217	Can plural number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB218	Can plural number be marked by a suffix on the noun?	?	Not known		nan	1:y;0:n	nan
adan1251	GB219	Can plural number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB220	Can plural number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB221	Can plural number be marked by reduplication on the noun?	?	Not known		nan	1:y;0:n	nan
adan1251	GB222	Can trial number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB223	Can trial number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB224	Can trial number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB225	Can trial number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB226	Can trial number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
adan1251	GB227	Can paucal number be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB228	Can paucal number be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB229	Can paucal number be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB230	Can paucal number be marked by tone alone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB231	Can paucal number be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
adan1251	GB232	Can diminutive be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB234	Can diminutive be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB235	Can diminutive be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB236	Can diminutive be marked by tone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB237	Can diminutive be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
adan1251	GB238	Can diminutive be marked by noun class selection?	?	Not known		nan	0:n	nan
adan1251	GB239	Can augmentative be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB240	Can augmentative be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB241	Can augmentative be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB242	Can augmentative be marked by tone on the noun?	?	Not known		nan	0:n	nan
adan1251	GB243	Can augmentative be marked by reduplication on the noun?	?	Not known		nan	0:n	nan
adan1251	GB244	Can augmentative be marked by noun class selection?	?	Not known		nan	0:n	nan
adan1251	GB245	Can gender/noun class be marked by a prefix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB246	Can gender/noun class be marked by a suffix on the noun?	?	Not known		nan	0:n	nan
adan1251	GB247	Can gender/noun class be marked by suppletion on the noun?	?	Not known		nan	0:n	nan
adan1251	GB248	Can gender/noun class be marked by tone on the noun only?	?	Not known		nan	0:n	nan
adan1251	GB249	nan	1.0	y		nan	nan	nan
adan1251	GB250	nan	3.0	n		nan	nan	nan
adan1251	GB251	nan	0.0	y	using the verb -ra, which is  used to indicate possession, existence and accompaniment	Robinson and Haan 2014: 234	nan	nan
adan1251	GB252	nan	3.0	n		nan	nan	nan
adan1251	GB253	nan	3.0	n		nan	nan	nan
adan1251	GB254	nan	3.0	n		nan	nan	nan
adan1251	GB255	nan	2.0	n		nan	nan	nan
adan1251	GB256	nan	2.0	n		nan	nan	nan
adan1251	GB257	nan	2.0	y		nan	nan	nan
adan1251	GB258	nan	0.0	y		nan	nan	nan
adan1251	GB259	nan	0.0	n		nan	nan	nan
adan1251	GB260	nan	2.0	n		nan	nan	nan
adan1251	GB261	nan	0.0	n		nan	nan	nan
adan1251	GB262	Is there a clause-initial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
adan1251	GB263	Is there a clause-final polar interrogative particle?	?	Not known		nan	3:?;2:y;1: present;0: absent;4:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
adan1251	GB264	Is there a clause-medial polar interrogative particle?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The elements used in polar interrogation are distributed over the clause
adan1251	GB265	nan	3.0	n		nan	nan	nan
adan1251	GB266	nan	2.0	n	the subject of comparison is the subject of the verb mi 'to be in, to be at', the standard of comparison is not part of the clause or the sentence; e.g. This water [is] in/at hot. 'this water is hotter'	Haan 2001: 62	nan	nan
adan1251	GB267	nan	0.0	n		nan	nan	nan
adan1251	GB268	nan	0.0	n		nan	nan	nan
adan1251	GB269	nan	0.0	n		nan	nan	nan
adan1251	GB270	nan	3.0	y		nan	nan	nan
adan1251	GB271	nan	1.0	n		nan	nan	nan
adan1251	GB272	nan	1.0	n		nan	nan	nan
adan1251	GB273	nan	2.0	n		nan	nan	nan
adan1251	GB274	nan	2.0	y		nan	nan	nan
adan1251	GB275	nan	2.0	n		nan	nan	nan
adan1251	GB276	nan	3.0	y	adverb bi' 'a lot, very' 	Haan 2001: 62	nan	nan
adan1251	GB277	nan	0.0	n		nan	nan	nan
adan1251	GB278	nan	1.0	n		nan	nan	nan
adan1251	GB279	Is there variation in conflation of core participants based on TAM distinctions?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
adan1251	GB280	Are variation in conflation of core participants based on verb classes?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
adan1251	GB281	Is there variation in conflation of core participants based on clause type, e.g. main vs. subordinate?	?	Not known		nan	4:?;3:no data;0: absent;1: present;2:n	Not mentioned
adan1251	GB282	Are variation in conflation of core participants based on person distinctions?	?	Not known		nan	3:?;2:no data;0:y;1:n	nan
adan1251	GB283	Can verbs agree with the gender/noun class of the nominal subject?	?	Not known		nan	1:y;0:n	nan
adan1251	GB284	nan	0.0	n		nan	nan	nan
adan1251	GB285	nan	2.0	n		nan	nan	nan
adan1251	GB286	nan	2.0	n		nan	nan	nan
adan1251	GB287	nan	0.0	n		nan	nan	nan
adan1251	GB288	nan	0.0	n		nan	nan	nan
adan1251	GB289	nan	1.0	y		nan	nan	nan
adan1251	GB290	nan	0.0	y		nan	nan	nan
adan1251	GB291	Can polar interrogation be marked by tone?	?	Not known		nan	3:?;1: present;0: absent;2:n	Not mentioned, The question particle carries tone but this might also be intonation
adan1251	GB292	Is the particle marking polar interrogation not tone?	?	Not known		nan	2:?;0:y;1:n	nan
adan1251	GB294	nan	0.0	n		nan	nan	nan
adan1251	GB295	nan	1.0	n		nan	nan	nan
adan1251	GB295	nan	1.0	n		nan	nan	nan
adan1251	GB296	Is there a morphosyntactically definable class of ideophones (beyond sound)?	?	Not known		nan	3:?;4:no data;0: absent;1: present;2:n	Not mentioned
adan1251	GB297	Can polar interrogation be marked by a construction of the type “V Neg V”?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB298	Can standard negation be marked by negative auxiliaries?	?	Not known		nan	0: absent;1: present	Not mentioned, Unclear whether it should count as an auxiliary given that no verbs carry inflection
adan1251	GB299	Can standard negation be marked by a freestanding particle?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB300	Is there a verb for the function 'give' that is suppletive for any grammatical category?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB301	Does the language have inclusory constructions productively?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB302	Is there a dedicated, obligatory and productive construction that marks passive voice, not morphologically on the verb nor on the A argument?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
adan1251	GB303	Is there a dedicated, obligatory, productive construction that marks antipassive voice, not morphologically on the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but it is unclear whether it is morphologically bound
adan1251	GB304	Can the A argument be overtly expressed in a passive clause or be overtly marked to signal a passive clause?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB305	Are there phonologically independent reflexive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned, Not clear if they are phonologically independent
adan1251	GB306	Are there reciprocal pronouns that are not-bipartite?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB307	Are there bipartite reciprocal pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB308	Can tense be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
adan1251	GB309	Are there multiple past or future tenses, distinguishing distance from Time of Reference, in any form?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
adan1251	GB310	Can aspect be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
adan1251	GB311	Can mood be marked by a productive, obligatory and dedicated construction that is not morphologically bound to the verb?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
adan1251	GB312	Can modal distinctions be marked on the verb, productively, dedicatedly and obligatorily?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
adan1251	GB313	Are there possessive pronouns?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB314	Can augmentative be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB315	Can diminutive be marked productively by a system of nominal classification?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB316	Can singular number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
adan1251	GB317	Can dual number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
adan1251	GB318	Can plural number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
adan1251	GB319	Can trial number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
adan1251	GB320	Can paucal number of a noun be marked by a productive, obligatory and dedicated marker in the noun phrase that is not bound to the noun and is not an agreement exponent of a plural marker on the noun?	?	Not known		nan	0: absent;1: present	Not mentioned, The marker is adjacent to the verb and it is unclear whether it is morphologically bound to it
adan1251	GB321	Is there an open class of noun stems that are assigned to gender/noun class categories arbitrarily?	?	Not known		nan	0: absent;1: present	Not mentioned, There may be a gender or noun class system but it seems to be semantic
adan1251	GB322	Does the language encode direct evidentiality (perceived with senses)?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB323	Does the language encode indirect evidentiality (hearsay, inference, etc.)?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB324	Are some content interrogatives (who?, what?, etc.) expressed in interrogative verbs?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB325	Is there a count/mass distinction in content interrogatives (e.g. English how many vs. how much)?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB326	Do (nominal) content interrogatives normally or frequently occur in situ (i.e. in the normal position for a non-interrogative NP in the same participant role)?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB327	Can the relative clause follow the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB328	Can the relative clause precede the noun?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB329	Are there internally-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB330	Are there correlative relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB331	Are there adjoined relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB332	Are there double-headed relative clauses?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB333	nan	2.0	y		nan	nan	nan
adan1251	GB334	Is there synchronic evidence for any element of a quinary counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB335	Is there synchronic evidence for any element of a vigesimal counting system?	?	Not known		nan	0: absent;1: present	Not mentioned
adan1251	GB336	nan	2.0	n		nan	nan	nan
adan1251	GB502	nan	0.0	1		nan	nan	nan
adan1251	GB503	Are S and A marked by the same affix/clitic?	?	Not known		nan	0:y;1:n	nan
adan1251	GB508	nan	0.0	n		nan	nan	nan
adan1251	GB509	nan	0.0	y		Robinson and Haan 2014: 257	nan	nan
adan1251	GB510	nan	0.0	y		Robinson and Haan 2014: 257	nan	nan
adan1251	GB511	nan	0.0	y		nan	nan	nan
adan1251	GB512	nan	0.0	y	above, below and level	Robinson and Haan 2014: 256	nan	nan
adan1251	GB514	nan	0.0	n		nan	nan	nan
adan1251	GB515	nan	0.0	n		nan	nan	nan
adan1251	GB516	nan	1.0	3		nan	nan	nan
adan1251	GB517	nan	1.0	n	there are compound verbs expressing various different directions and locations	Robinson and Haan 2014: 236	nan	nan
adan1251	GB518	nan	0.0	y	locationals are referred to as 'locatives' in the sketch	Robinson and Haan 2014: 237	nan	nan
adan1251	GB519	nan	0.0	y		nan	nan	nan
adan1251	GB520	nan	1.0	n		nan	nan	nan
adan1251	GB521	nan	0.0	n		nan	nan	nan
adan1251	R1102	nan	0.0	4		nan	nan	nan
adan1251	R1103	nan	0.0	3		nan	nan	nan
adan1251	R1103a	nan	0.0	n		nan	nan	nan
adan1251	R1103b	nan	0.0	n		nan	nan	nan
adan1251	R1105	nan	0.0	y		nan	nan	nan
adan1251	R1106	nan	0.0	n		nan	nan	nan
adan1251	R1107	nan	0.0	y		nan	nan	nan
adan1251	R1108	nan	0.0	n		nan	nan	nan
adan1251	R1109	nan	0.0	y		nan	nan	nan
