Feature_ID	Language_ID	Feature	Value	Answer	Comment	Source	Possible Values	Suggested standardised comments
GB034	lewo1244	Are person categories neutralized under some conditions?	2	n		nan	1: present;2:n;0: absent	Not mentioned, Under negation, In a certain TAM context, Unclear whether the verb form counts as finite
GB035	lewo1244	Is there an opposition between three or more distance terms in the demonstrative system?	4	?	"There is a division of proximal into point and areal. It has to be found out if this differenciating of point an areal refers to different types of distnaces, like proximal and medial. However, from Nagaya's description, the distinction point and areal seem to be 
There is also the question if these distance terms are demonstratives, because they hve to be nominalized before they can be used in the ""classcal"" function of demonstratives, modifing NPs. 
How to define a demonstrative?"	p.248	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The distinction is distance from speaker versus hearer
GB036	lewo1244	Is elevation morphologically marked in demonstratives?	2	y	Directionals (Nagaya's term for geocentric terms referring to directions) can be used as demonstratives. There are two directionals encoding elevation. However, it is not obligatory to use them, one can also use demonstratives that only encode distnce or horizontal direction.	p.265	4:?;0: absent;5:n/a;1: present;2:y;3:n	Not mentioned
GB037	lewo1244	Is the opposition visible-non-visible marked on demonstratives?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned
GB038	lewo1244	Are there demonstrative classifiers?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned, The demonstrative classifier system is the same as another classifier system, Demonstratives agree with what is treated as noun classes
GB039	lewo1244	Are there declensions (partly) determined by number of the noun?	2	n		nan	1: present;2:n;0: absent	Not mentioned, There are different forms for marking number depending on the noun class, There are different forms for marking number which seem to be phonologically conditioned, The markers are adjacentbut not treated as bound
GB040	lewo1244	Are there declensions (partly) determined by gender of the noun?	1	n/a		nan	1:n/a;0:n	
GB041	lewo1244	Are there nouns which are suppletive for number?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB042	lewo1244	Can singular number be marked on the noun itself?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB043	lewo1244	Can dual number be marked on the noun itself?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB044	lewo1244	Can plural number be marked on the noun itself?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB045	lewo1244	Is number marking prohibited on certain (types of) nouns?	3	n/a		nan	3:n/a;2:?;1:y;0:n	
GB046	lewo1244	Are there associative plurals?	3	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned
GB047	lewo1244	Is there a productive morphologically marked Action/state nominalization (arrive/arrival)?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound, The marker is also a noun
GB048	lewo1244	Is there a productive morphologically marked Agentive nominalization (sing-er)?	3	y	suffix -N or enclitic =kə̃, when applied to verbs	p.114-115	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound, The marker means 'person' or similar
GB049	lewo1244	Is there a productive morphologically marked Object nominalization (sing; song)?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound, The marker means 'thing' or similar
GB050	lewo1244	Are there noun classes/genders?	1	n		nan	2:?;0:y;1:n	
GB051	lewo1244	Is sex a relevant category in any noun class/gender system?	3	n/a		nan	3:n/a;1: present;2:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
GB052	lewo1244	Is shape a relevant category in any noun class/gender system?	4	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
GB053	lewo1244	Is animacy (without reference to sex) a relevant category in any noun class/gender system?	4	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
GB054	lewo1244	Is plant status a relevant category in any noun class/gender system?	?	Not known		nan	1: present;2:n;0: absent	Not mentioned, Nouns have semantic classification but the markers are not morphologically bound and are flexible, There is extensive classification but only to parts of the lexicon
GB055	lewo1244	Does the language only have a gender distinction in 3rd person pronouns?	1	n/a	No gender distinction in pronouns and nouns.	p.156	1:n/a;0:n	
GB056	lewo1244	Is there concord within the NP, i.e. agreement of elements within the NP with the noun class of a noun?	2	n/a		nan	2:n/a;1:y;0:n	
GB057	lewo1244	Are there numeral classifiers?	2	n	There are mesuring words, but these are not classifiers.	p.169	4:?;1: present;3:y;2:n;0: absent	Not mentioned, There are but they also have other functions such as classifying demonstratives, There are words with specific numeral meanings such as 'ten coconuts', There are different numerals used with different nouns
GB058	lewo1244	Are there possessive classifiers?	2	n		nan	1: present;2:n;0: absent	Not mentioned, There are but they also have other functions such as classifying demonstratives, There are words with specific possessive meaning such as 'my house', The classifiers reflect properties of the possessor rather than the possessum
GB059	lewo1244	Is alienable/inalienable a relevant distinction?	2	y	different possessive morphology applys for alienable and inalienable relationships	p.113,116,233	1: present;2:y;3:n;0: absent	Not mentioned
GB060	lewo1244	Are there different possessive constructions?	0	y	"1. two word order patterns
Nominal possessors precede the noun.
Pronominal possessors follow the noun.
2. two different morphological markings 
Possessors can be expressed through suffixes/enclitics on the noun (with optional nominal possessor). In this case alienability decides if the affix or the enclitic is used."	p.233	0:y;1:n	
GB061	lewo1244	Can possession be marked by a prefix?	3	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB062	lewo1244	Can possession be marked by a suffix?	3	y	Suffix on the possessed noun for inalienable possession, enclitic for alienable possession.	p.112,233	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB063	lewo1244	Can possession be marked on the nominal possessor?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB064	lewo1244	Can possession be marked on the nominal possessee?	2	y	Suffix on possessed noun for inalienable possession, enclitic for alienable possession.	p.112,233	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
GB065	lewo1244	What is the order of possessor and possessed in the attributive possessive construction?	6	3	possessor noun prenominal, possessor pronoun postnominal	p.233	2:Possessed-Possessor;1:Possessor-Possessed;5:1;4:both;6:3	Not mentioned, Pronouns use the opposite order
GB066	lewo1244	Are there different orders of elements in a possessive phrase for different classes of possession?	0	n		nan	1:y;0:n	
GB067	lewo1244	What is the counting system?	1	1		nan	2:decimal;1:1;0:2	
GB068	lewo1244	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) act like verbs in predicative position?	3	n	Adjectival verbs don't take verbal agreement.	nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Neither verbs nor adjectives receive marking, Some TAM and voice marking on verbs is not shared by adjectives
GB069	lewo1244	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?	2	y	Adjectival verb need to be nominalized in attributive position, in the same way verbs do.	p.114,115,179	1: present;2:y;3:n;0: absent	Not mentioned, Neither verbs nor adjectives receive marking, Some TAM and voice marking on verbs is not shared by adjectives
GB070	lewo1244	Is there case marking for core nominal NPs (i.e., S, A or O function)?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
GB071	lewo1244	Is there case marking for core pronouns?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
GB072	lewo1244	Is there case marking for oblique nominal NPs?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
GB073	lewo1244	Is there case marking for oblique pronouns?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the noun but not treated as morphologically bound
GB074	lewo1244	Are there prepositions?	3	?	Certain verbs, all adverbial demonstratives and adverbial directionals can function as prepositions. These are the only native prepositions.	p.206,208,217	3:?;1: present;4:y;2:n;0: absent	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs, Only one or very few
GB075	lewo1244	Are there postpositions?	4	?	Locative nouns might be on the way of developing into postpositions.	p.513	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs, Only one or very few
GB076	lewo1244	Are there adpositions to mark core NPs?	2	n	Recipient/beneficary arguments can optionally be marked with adposition but then change their position and to appear as oblique. 	nan	4:?;0: absent;5:n/a;1: present;3:y;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
GB077	lewo1244	Are there adpositions to mark oblique NPs?	3	y	Oblique NPs can be marked by deverbal ('give' for beneficary) or deadverbal prepositions ('here' for recipient) .	p.363	4:?;0: absent;5:n/a;1: present;3:y;2:n	Not mentioned, The markers are treated as bound to the noun, The adpositions are often also lexical nouns and verbs
GB078	lewo1244	Is there a distinction between locational and directional adpositions?	0	n	This information is expressed in caluse-final deictic motion verbs GO and COME.	p.330	3:n/a;2:?;1:y;0:n	
GB079	lewo1244	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, Only one or very few
GB080	lewo1244	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	3	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, Only one or very few
GB081	lewo1244	Can infixation be used on verbs for derivational, aspectual, or voice-changing purposes?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, It is a type of reduplication, Some other doubt about why it is an infix
GB082	lewo1244	Is there present tense regularly morphologically marked on the verb?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is described as non-past rather than specifically present, The marker conveys both tense and aspect, The markers are adjacent to the verb but not treated as morphologically bound
GB083	lewo1244	Is there past tense regularly morphologically marked on the verb?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB084	lewo1244	Is there future tense regularly morphologically marked on the verb?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is described as conveying non-past rather than specifically future, The markers are adjacent to the verb but not treated as morphologically bound
GB085	lewo1244	Are there multiple past or future tenses, distinguishing distance from Time of Reference, marked on the verb?	1	n/a		nan	1:n/a;0:n	
GB086	lewo1244	Is a distinction between punctual/continuous aspect available as a morphological choice?	3	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB087	lewo1244	Is a distinction between realis/irrealis mood available as a morphological choice?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, It is called 'realis'/'irrealis' by the grammar
GB088	lewo1244	Is there an apprehensive modal category marked on the verb also known as 'evitative', 'lest', etc.?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, There is a marker but it has other functions
GB089	lewo1244	Is the S participant (at least sometimes) marked by a suffix/enclitic?	3	y	S-agreement enclitics	p.97	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB090	lewo1244	Is the S participant (at least sometimes) marked by a prefix/proclitic?	2	y	S/A-agreement prefixes	p.103	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB091	lewo1244	Is the A participant (at least sometimes) marked by a suffix/enclitic?	2	n		nan	3:?;1: present;4:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB092	lewo1244	Is the A participant (at least sometimes) marked by a prefix/proclitic?	3	y	S/A-agreement prefixes	p.103	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB093	lewo1244	Is the O participant (at least sometimes) marked by a suffix/enclitic?	3	y	pronominal enclitic (only 3SG primary object), it can refer back to something mentioned before, can cooccur in combination with a free pronoun	p.107	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB094	lewo1244	Is the O participant (at least sometimes) marked by a prefix/proclitic?	3	n		nan	1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB095	lewo1244	Are variations in marking strategies of core participants based on TAM distinctions?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned
GB096	lewo1244	Are variations in marking strategies of core participants based on verb classes?	4	n/a		nan	4:n/a;1: present;2:y;3:n;0: absent	Not mentioned
GB097	lewo1244	Are variations in marking strategies of core participants based on clause type, e.g. main vs. subordinate?	5	n/a		nan	4:?;3:no data;0: absent;5:n/a;1: present;2:n	Not mentioned
GB098	lewo1244	Are variations in marking strategies of core participants based on person distinctions?	4	n/a		nan	4:n/a;1: present;3:y;2:n;0: absent	Not mentioned
GB099	lewo1244	Do verb stems alter according to the person of a core participant?	3	?	the verb to eat? 	p.106	3:?;1: present;2:n;0: absent	Not mentioned
GB100	lewo1244	Is number ever marked separately from person on the verb?	0	n		nan	1:y;0:n	
GB101	lewo1244	Are person, number and any TAM category (i.e. 3 or more categories in all) marked by portmanteau morphemes on verbs?	0	n		nan	0:n	
GB102	lewo1244	Are categories such as person, number, gender related to a single participant discontinuously marked on a verb?	0	n		nan	0:n	
GB103	lewo1244	Are benefactive nominals marked on the verb?	3	y	They can be marked with the object enclitic in case the benefactive NP is absent.	p.377	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB104	lewo1244	Can instruments be marked on the verb?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB105	lewo1244	Can recipients be treated as a transitive object, i.e. as Direct Object?	2	y	It can appear directly following the verb and it can appear in topic position. These are both caracteristics of transitive objects.	p.319	1: present;2:y;3:n;0: absent	Not mentioned
GB106	lewo1244	Are there syntactically ditransitive verbs?	3	y		p.318,320	1: present;3:y;2:n;0: absent	Not mentioned, Only one or very few such as 'give'
GB107	lewo1244	Is negation marked morphologically on the verb?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the property word but not treated as morphologically bound
GB108	lewo1244	Can locative or direction be morphologically marked on the verb?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB109	lewo1244	Are there suppletive verbs for number of participants?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, Only one example
GB110	lewo1244	Are there suppletive verbs for tense or aspect?	2	n		nan	1: present;2:n;0: absent	Not mentioned, One or very few, Unclear whether the suppletive pattern is a conjugation class
GB111	lewo1244	Are there conjugation classes?	3	n	"There is only one ""irregular"" verb, the verb for eat."	p.106	1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound, They are transitive versus intransitive verbs
GB112	lewo1244	Are there (several) verbs which can be used either transitively or intransitively with no morphological marking?	2	n	In the examples given, the verb will take S-agreement enclitics when used intransitively.	p.356-361	4:?;1: present;3:y;2:n;0: absent	Not mentioned, There are only very few examples are or restricted in some way
GB113	lewo1244	Is there transitivising morphology (include clitics)?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB114	lewo1244	Is there morphology (include clitics) to mark a reflexive action?	2	n		nan	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB115	lewo1244	Is there morphology (include clitics) to mark a reciprocal action?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The markers are adjacent to the verb but not treated as morphologically bound
GB116	lewo1244	Do verbs classify the shape, size, consistency or position of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, Perhaps some examples but it does not seem to be a systematic feature of verbs, Resembles the noun class system, Resembles the noun classifier system
GB117	lewo1244	Is there a copula for predicate nominals?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, There is but it is not obligatory, There is but it is restricted such as in the past tense only, There is but it is a demonstrative
GB118	lewo1244	Are there serial verb constructions?	2	y		p.461	1: present;2:y;0: absent	Not mentioned, Hard to distinguish from verb compounding, Limited to some verbs e.g. English 'go buy food'
GB119	lewo1244	Are there modal auxiliaries?	2	y	"clause-final serialized verbs:
-waro 'be capable of'
-ala 'by mistake'
bisa 'be allowed, be able' (Indonesian loan but Lamaholto syntax)
Indonesian/Malay loans (with Indonesian/Malay syntax)
harus
mesti
negation markers (Nagaya considers negation to be modal)
həlaʔ 'NEG' (clause-final)
laeʔ 'no' (non-existential or negative answer to a question)"	p.420,422,478	5:?;0: absent;4:no data;1: present;2:y;3:n	
GB120	lewo1244	Are there aspectual auxiliaries?	2	y	"clause-final marker:
kaeʔ completion
morə̃ continuation, onɡoinɡ
kia near future, prosepctive staɡe
teʔ incipient staɡe
only as V2 in a serial verb constructionː
puraʔ incipient staɡe
həkə termination
təru continuation
waha completion"	p.411,457	1: present;2:y;3:n;0: absent	
GB121	lewo1244	Are there tense auxiliaries?	2	n		p.405-410	1: present;3:y;2:n;0: absent	
GB122	lewo1244	Is verb compounding a regular process?	3	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Hard to distinguish from serial verb constructions
GB123	lewo1244	Are there verb-adjunct (aka light-verb) constructions?	3	n		nan	1: present;2:y;3:n;0: absent	Not mentioned
GB124	lewo1244	Is incorporation of nouns into verbs a productive intransitivizing process?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The noun appears adjacent to the verb but is not treated as morphologically bound
GB125	lewo1244	Is there productive incorporation of non-nominal elements (adjectives, locatives, etc.) into verbs?	2	n		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB126	lewo1244	Is there one or more existential verb?	2	y	"noʔo 'exist' 
ə̃mũ 'not exist'"	p.344	4:?;1: present;2:y;3:n;0: absent	Not mentioned, It exists but is the same as the copula, It exists but also encodes position
GB127	lewo1244	Are there positional (classificatory) verbs?	4	y?	"tobo 'sit'
deʔĩ 'stand'
-awa 'lie'
obligatory to use?"	p.559	6:?;0: absent;5:no data;2:y;1: present;3:n;4:y?	Not mentioned, They are not fully obligatory
GB128	lewo1244	Is the verb 'give' morphologically peculiar (different from most other verbs)?	0	n		p.320	1:y;0:n	
GB129	lewo1244	Is there a notably small number, i.e. about 100 or less, of verbs in the language?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB130	lewo1244	What is the pragmatically unmarked order of S and V in intransitive clauses?	4	1		p.305	3: both;4:1;1: SV;2: VS	Not mentioned, Pronouns have opposite order, Different depending on clause type or TAM etc., Occurs with a type of focus construction
GB131	lewo1244	Is a pragmatically unmarked constituent order verb-initial for transitive clauses?	2	n		nan	1: present;2:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
GB132	lewo1244	Is a pragmatically unmarked constituent order verb-medial for transitive clauses?	3	y		p.316	1: present;3:y;2:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
GB133	lewo1244	Is a pragmatically unmarked constituent order verb-final for transitive clauses?	3	n	Only deictic cmotion verbs and auxiliary verbs appear clause-finally.	nan	1: present;2:y;3:n;0: absent	Not mentioned, Pronouns have a different order, Different depending on clause type or TAM etc.
GB134	lewo1244	Is the order of constituents the same in main and subordinate clauses?	2	y		p.450	4:n/a;3:?;1: present;2:y;0: absent	Not mentioned, Only in some type of subordinate clauses, Order is more restricted in main clauses, Order is more restricted in subordinate clauses
GB135	lewo1244	Do clausal objects occur in the same position as nominal objects?	2	y		p.442	4:?;0: absent;5:n/a;1: present;2:y;3:n	Not mentioned
GB136	lewo1244	Is constituent order fixed?	2	y		nan	1: present;2:y;0: absent	Not mentioned that there is any variation, There is variation due to topicalisation and focus
GB137	lewo1244	Can negation be marked clause-finally?	2	y	Negation markers appear clause-finally.	p.420	1: present;2:y;3:n;0: absent	Not mentioned, Only in some sentences where a normally initial element such as the subject is not present, Negation is marked on the verb which appears clause-initially
GB138	lewo1244	Can negation be marked clause-initially?	3	y	only prohibitive	p.430	1: present;3:y;2:n;0: absent	Not mentioned, Only in some sentences where a normally final element such as the direct object is not present, Negation is marked on the verb which appears clause-finally
GB139	lewo1244	Is there a difference between imperative and declarative negation?	2	y	"declarative: caluse-final həlaʔ
imperative/prohibitive: preverbal aka or nawa"	p.420,430	3:?;1: present;2:y;0: absent	Not mentioned, Difference in word order, Difference in the form of the negator, Difference in the presence of a particular element which is not analysed as part of the negator
GB140	lewo1244	Are verbal and non-verbal predicates marked by the same negator?	3	y		nan	4:?;1: present;3:y;2:n;0: absent	Not mentioned, A special negator or negative form of the verb is used for existential meanings, A special negator or negative form of the copula is used with nominal predicates, A special negator or negative form of the copula is used with predicative adjectives, Other negative forms but which are discounted by the clarifying comment
GB141	lewo1244	Are S and O conflated morphologically in at least some basic constructions, i.e. simple main clauses?	2	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB142	lewo1244	Are S and A conflated morphologically in at least some basic constructions, i.e. simple main clauses?	2	y		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned
GB143	lewo1244	Are S and O conflated morphologically across clause boundaries, i.e. acting as syntactic pivot?	1	y		nan	2:no data;3:?;1:y;0:n	
GB144	lewo1244	Are S and A conflated morphologically across clause boundaries, i.e. acting as syntactic pivot?	1	y		nan	2:no data;3:?;1:y;0:n	
GB145	lewo1244	Do S and O operate in the same way, and differently from A, for the purpose of any syntactic construction?	1	n		nan	2:?;0:y;1:n	
GB146	lewo1244	Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, The experiencer is expressed as an object, Only for mental states and emotions, There are verbs with unusual case frames but not necessarily controlled versus uncontrolled
GB147	lewo1244	Is there a morphologically marked passive construction?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB148	lewo1244	Is there a morphologically marked antipassive?	2	n		nan	3:?;1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB149	lewo1244	Is there a morphologically marked inverse?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB150	lewo1244	Is there clause chaining?	3	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Hard to distinguish from serial verb constructions
GB151	lewo1244	Is there a morphologically-marked switch reference system?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned
GB152	lewo1244	Is there a morphologically marked distinction between simultaneous and sequential clauses?	3	n		nan	4:?;1: present;2:y;3:n;0: absent	Not mentioned, There is a marker adjacent to the verb but not treated as morphologically bound
GB153	lewo1244	Is the verb 'say' or a quotative construction used in desiderative constructions?	1	?		nan	1:?;2:y;0:n	
GB154	lewo1244	Are causatives formed by serial verb constructions?	0	y	serial verb construction with the verb 'do'	p.360	2:?;0:y;1:n	
GB155	lewo1244	Are causatives formed by affixes/clitics?	2	n		nan	1: present;3:y;2:n;0: absent	Not mentioned, The marker is adjacent to the verb but not treated as morphologically bound
GB156	lewo1244	Are causatives formed by constructions involving 'say'?	2	n		nan	1: present;2:n;0: absent	Not mentioned
GB157	lewo1244	Is there tail-head linkage?	3	n		nan	6:?;0: absent;5:no data;1: present;4:no d ata;2:y;3:n	Not mentioned
GB158	lewo1244	Are verbs reduplicated?	3	n		nan	5:?;0: absent;4:no data;1: present;2:y;3:n	Not mentioned, Some examples but not productive, Possible partial reduplication, There are instances of repeated verbs but that does not count as reduplication
GB159	lewo1244	Are nouns reduplicated?	2	n	only fossilized examples for noun reduplication	p.128	5:?;0: absent;4:no data;1: present;3:y;2:n	Not mentioned, Some examples but not productive, Possible partial reduplication, The prototypical noun 'book book' type reduplication is known to exist but not other types
GB160	lewo1244	Are elements apart from verbs or nouns reduplicated?	4	n	only fossilized	p.128	5:?;0: absent;3:no data;1: present;2:y;4:n	Not mentioned, Numerals are reduplicated, Adjectives are reduplicated but are arguably a type of verb, Possible partial reduplication
GB162	lewo1244	Is there a distinction between masculine and feminine in 1st person pronouns?	0	n		p.156	0:n	
GB163	lewo1244	How many genders/noun classes are there?	4	n/a		nan	4:n/a;3:?;2:n;1:2;0:several	
GB165	lewo1244	Can trial number be marked on the noun itself?	2	n		nan	1: present;2:n;0: absent	Not mentioned, The marker is adjacent to the noun but not treated as morphologically bound
